Timer,ULVAC.Stage1.Temp1,ULVAC.Stage2.Temp1,EN4.Power,EN4.Current,EN4.Volt,PLA5.Match.Load.Posi,PLA5.Match.Tune.Posi,PLA5.Match.Load.Pre,PLA5.Match.Tune.Pre,PLA5.Match.DCBias,SBRF5.Forward,SBRF5.Reflect,SBRF5.SetPower,PWESC.Volt1,PWESC.Volt2,OES.Data6,Line.Gauge.i,Ion.Gauge.i,Baratron.Gauge.i,Ar.MFC.i,Ar2.MFC.i,Ar.MFC.o,Ar2.MFC.o,PWPDS.Data,PWPDS.Data2,PWPDS.Data3,PWPDS.Data4,PWPDS.Data5,PWPDS.Data6,PWPDS.Data7,PWPDS.Data8
[2026.02.13 12:24:16],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.98E-03,8.99E-07,0.0,0,0,0,0,211735216,211744048,211739856,211739968,211752960,211741568,211748576,211746512
[2026.02.13 12:24:17],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,8.99E-07,0.0,0,0,0,0,211737056,211745040,211739696,211744832,211752592,211741072,211748688,211743360
[2026.02.13 12:24:18],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,8.92E-07,0.0,0,0,0,0,211739792,211748656,211737472,211743664,211750992,211741920,211751856,211746688
[2026.02.13 12:24:19],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,8.85E-07,0.0,20,0,150,0,211736304,211744672,211738896,211741856,211750992,211741840,211751024,211747984
[2026.02.13 12:24:20],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,5.39E-05,5.9,146,0,150,0,211734688,211747600,211736528,211743760,211751328,211741856,211751168,211746272
[2026.02.13 12:24:21],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,5.58E-03,6.1,150,0,150,0,211738128,211746592,211735824,211744112,211750704,211740608,211749120,211744192
[2026.02.13 12:24:22],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,5.50E-03,6.0,150,0,150,0,211740176,211746960,211736240,211743216,211750272,211739968,211749728,211745744
[2026.02.13 12:24:23],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.98E-03,5.58E-03,5.9,150,0,150,0,211739344,211747024,211736096,211740480,211752096,211740992,211749600,211745600
[2026.02.13 12:24:24],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.98E-03,5.54E-03,5.9,150,0,150,0,211736224,211744896,211737568,211738416,211750080,211743280,211750848,211745056
[2026.02.13 12:24:25],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,5.54E-03,5.9,150,0,150,0,211735296,211743872,211736000,211739120,211750944,211740928,211750832,211745344
[2026.02.13 12:24:26],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,5.54E-03,5.8,150,0,150,0,211741616,211741808,211741104,211738112,211751648,211742496,211751152,211744864
[2026.02.13 12:24:27],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.98E-03,5.50E-03,5.9,150,0,150,0,211740464,211742144,211740976,211738144,211750752,211742672,211750928,211745120
[2026.02.13 12:24:28],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.98E-03,5.46E-03,5.8,150,0,150,0,211741392,211742544,211741248,211737296,211749776,211742368,211751536,211744288
[2026.02.13 12:24:29],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,5.50E-03,5.9,150,0,150,0,211736848,211749216,211742400,211738400,211750032,211743712,211751776,211743920
[2026.02.13 12:24:30],64.7,9,0,1.8,554,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,5.46E-03,6.0,150,0,150,0,211734768,211745824,211741120,211737840,211751152,211744640,211749600,211745248
[2026.02.13 12:24:31],64.7,9,1003,1.8,556,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.98E-03,5.54E-03,5.8,150,0,150,0,211737984,211752992,211741552,211738288,211751248,211742928,211752080,211745184
[2026.02.13 12:24:32],64.7,9,1002,1.8,556,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,5.46E-03,5.8,150,0,150,0,211736368,211750352,211742688,211738560,211751504,211742880,211750912,211747776
[2026.02.13 12:24:33],64.7,9,1000,1.8,556,80.0,80.0,80,80,554,0,0,0,0,0,0.0,4.96E-03,5.46E-03,5.9,150,0,150,0,211738544,211745216,211743024,211738880,211750304,211743616,211749248,211745552
[2026.02.13 12:24:34],64.7,9,1000,1.8,556,80.0,80.0,80,80,554,0,0,0,0,0,0.0,4.96E-03,5.38E-03,5.7,150,0,150,0,211737648,211750208,211742896,211742528,211749856,211743328,211747584,211745792
[2026.02.13 12:24:35],64.7,9,1000,2.0,484,80.0,80.0,80,80,512,500,0,0,0,0,0.0,4.98E-03,5.46E-03,5.3,150,0,150,0,211741056,211747264,211742992,211742480,211750768,211742832,211754640,211745968
[2026.02.13 12:24:36],64.7,9,1000,2.2,456,88.4,70.2,80,80,512,500,42,500,0,0,0.0,4.98E-03,5.50E-03,5.3,150,0,150,0,211844464,211790720,211978752,211821472,212093648,212146128,212022704,211792928
[2026.02.13 12:24:37],64.7,9,1000,2.2,456,88.4,70.2,80,80,454,500,42,500,0,0,0.0,4.96E-03,5.50E-03,5.2,150,0,150,0,211842928,211778112,211976688,211821376,212068160,212148384,212047408,211794288
[2026.02.13 12:24:38],64.7,9,1000,2.2,456,88.5,70.2,80,80,454,500,0,500,0,0,0.0,4.98E-03,5.42E-03,5.5,150,0,150,0,211842944,211777504,211962000,211828304,212068336,212183248,212030384,211792992
[2026.02.13 12:24:39],64.7,9,0,0.0,458,88.5,70.2,80,80,35,500,0,500,0,0,0.0,4.98E-03,5.50E-03,5.8,150,0,150,0,211844224,211785600,211993344,211828304,212084640,212176304,212026400,211793088
[2026.02.13 12:24:40],64.7,9,0,0.0,0,70.8,70.2,80,80,35,500,0,500,0,0,0.0,4.96E-03,5.50E-03,5.9,150,0,150,0,211797408,211831888,211934192,211766880,212065264,211956832,211949744,211793008
[2026.02.13 12:24:41],64.7,9,0,0.0,0,70.8,76.4,80,80,35,500,0,500,0,0,0.0,4.96E-03,5.58E-03,5.8,150,0,150,0,211838208,211872336,212013552,211790928,212145664,212015632,212009760,211792240
[2026.02.13 12:24:42],64.7,9,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.42E-03,5.9,150,0,150,0,211839440,211874368,212002176,211790944,212120544,212014000,212002272,211793536
[2026.02.13 12:24:43],65.1,9,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.50E-03,5.7,150,0,150,0,211842336,211879184,212023120,211788720,212185136,212049920,212010576,211793136
[2026.02.13 12:24:44],65.1,10,0,0.0,0,71.4,76.4,80,80,75,500,0,500,0,0,0.0,4.96E-03,5.54E-03,5.7,150,0,150,0,211840528,211861216,211994576,211790800,212107856,211998368,211991200,211792848
[2026.02.13 12:24:45],65.1,10,0,0.0,0,71.4,76.4,80,80,75,500,0,500,0,0,0.0,4.96E-03,5.54E-03,5.8,150,0,150,0,211844320,211875232,212002480,211787120,212160336,212004208,211990784,211793488
[2026.02.13 12:24:46],65.1,10,0,0.0,0,71.4,76.4,80,80,75,500,0,500,0,0,0.0,4.98E-03,5.50E-03,5.9,150,0,150,0,211831888,211872704,212012960,211788368,212149760,212010784,212000512,211793360
[2026.02.13 12:24:47],65.1,10,0,0.0,0,71.4,76.4,80,80,75,500,0,500,0,0,0.0,4.98E-03,5.46E-03,6.0,150,0,150,0,211841248,211874224,211999264,211792032,212113440,212009600,211997712,211793344
[2026.02.13 12:24:48],65.1,10,0,0.0,0,71.4,76.4,80,80,75,500,0,500,0,0,0.0,4.98E-03,5.54E-03,5.9,150,0,150,0,211843152,211890928,212023216,211790640,212183632,212081408,212006560,211793968
[2026.02.13 12:24:49],65.1,10,0,0.0,0,71.4,76.4,80,80,75,500,0,500,0,0,0.0,4.96E-03,5.50E-03,5.7,150,0,150,0,211840160,211876000,212009328,211790240,212146160,212027888,211992912,211794816
[2026.02.13 12:24:50],65.1,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.50E-03,5.8,150,0,150,0,211834896,211877456,212020448,211794304,212152576,212057840,212013744,211794528
[2026.02.13 12:24:51],65.1,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.54E-03,5.9,150,0,150,0,211840992,211865200,212003664,211789504,212126736,212016704,211994992,211793712
[2026.02.13 12:24:52],65.1,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.50E-03,5.7,150,0,150,0,211836992,211865408,212014720,211799056,212120048,212016800,212002128,211795120
[2026.02.13 12:24:53],65.1,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.50E-03,5.8,150,0,150,0,211842528,211874912,212010480,211787616,212158432,212018928,211993808,211795360
[2026.02.13 12:24:54],65.1,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.54E-03,5.9,150,0,150,0,211841152,211878064,212004800,211792048,212137984,212017184,211994000,211793504
[2026.02.13 12:24:55],65.1,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.50E-03,6.0,150,0,150,0,211841296,211875056,212005504,211792144,212133824,212029680,211989264,211793472
[2026.02.13 12:24:56],65.1,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.46E-03,5.6,150,0,150,0,211842480,211881680,212003408,211791360,212150960,212019216,211984048,211793264
[2026.02.13 12:24:57],65.1,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.46E-03,6.0,150,0,150,0,211838064,211861904,212017616,211792176,212160336,212045376,212003040,211792352
[2026.02.13 12:24:58],65.1,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.98E-03,5.42E-03,5.9,150,0,150,0,211843344,211863456,212010144,211792688,212171184,212027936,212000224,211792640
[2026.02.13 12:24:59],65.1,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.46E-03,5.8,150,0,150,0,211839152,211848496,212003232,211802880,212108656,212044240,211988272,211793296
[2026.02.13 12:25:00],65.1,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.42E-03,5.9,150,0,150,0,211841936,211864032,212003024,211792752,212139552,212013664,211993632,211793584
[2026.02.13 12:25:01],65.1,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.46E-03,5.8,150,0,150,0,211840912,211868768,212005232,211790560,212132784,212054736,211988512,211793728
[2026.02.13 12:25:02],65.1,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.98E-03,5.46E-03,5.8,150,0,150,0,211840992,211875168,212009952,211792320,212192880,212064240,212001664,211795024
[2026.02.13 12:25:03],65.1,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.50E-03,5.9,150,0,150,0,211839264,211849856,211998288,211791680,212113584,212014848,211986864,211794608
[2026.02.13 12:25:04],65.1,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.54E-03,5.7,150,0,150,0,211835488,211850272,212016656,211804880,212134448,212046480,212008320,211794704
[2026.02.13 12:25:05],64.7,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.54E-03,5.8,150,0,150,0,211843488,211880288,212010608,211791376,212152416,212084640,211994896,211793104
[2026.02.13 12:25:06],64.7,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.42E-03,5.8,150,0,150,0,211837424,211881200,212016432,211791840,212155152,212058192,211999456,211793056
[2026.02.13 12:25:07],64.7,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.46E-03,5.9,150,0,150,0,211839520,211881648,212006784,211791824,212120672,212018416,211985520,211793808
[2026.02.13 12:25:08],64.7,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.46E-03,5.7,150,0,150,0,211702561.2782987,211863200,211997056,211802224,212122336,212010608,212004464,211793184
[2026.02.13 12:25:09],64.7,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.42E-03,5.7,150,0,150,0,211679355.3155283,211892464,212020160,211791376,212180464,212091904,211988464,211793536
[2026.02.13 12:25:10],64.7,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.46E-03,5.8,150,0,150,0,211843008,211869904,211998816,211792304,212135696,212016944,211985168,211792784
[2026.02.13 12:25:11],64.7,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.46E-03,5.7,150,0,150,0,211838704,211867344,212009408,211797760,212105472,212023440,211988720,211793696
[2026.02.13 12:25:12],64.7,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.98E-03,5.54E-03,6.0,150,0,150,0,211841360,211880320,211994272,211791632,212109696,212027520,211982416,211792688
[2026.02.13 12:25:13],64.7,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.50E-03,5.9,150,0,150,0,211837456,211869344,212018176,211802256,212122464,212049008,212006288,211792912
[2026.02.13 12:25:14],64.7,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.46E-03,5.8,150,0,150,0,211840208,211893056,212010304,211793648,212164848,212085040,211987296,211792528
[2026.02.13 12:25:15],64.7,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.50E-03,6.0,150,0,150,0,211844144,211888032,212011632,211794736,212188960,212091296,211989232,211794352
[2026.02.13 12:25:16],64.7,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.46E-03,5.8,150,0,150,0,211833136,211865120,212019296,211793856,212143632,212051488,211997680,211794272
[2026.02.13 12:25:17],64.7,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.42E-03,5.8,150,0,150,0,211842992,211888112,212007024,211791664,212182224,212061088,211987776,211794048
[2026.02.13 12:25:18],64.7,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.46E-03,5.9,150,0,150,0,211836560,211855936,212000880,211797024,212087312,212026992,211973392,211793152
[2026.02.13 12:25:19],64.7,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.46E-03,5.8,150,0,150,0,211841008,211876576,211999616,211793600,212153056,212026832,211977888,211793056
[2026.02.13 12:25:20],64.7,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.50E-03,6.0,150,0,150,0,211835248,211857264,212013232,211797312,212096304,212051872,211986960,211792752
[2026.02.13 12:25:21],64.7,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.54E-03,5.8,150,0,150,0,211843024,211889584,212012784,211792496,212187152,212090608,211984176,211792688
[2026.02.13 12:25:22],64.7,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.46E-03,5.7,150,0,150,0,211840736,211868912,212002112,211791552,212109072,212039584,211972512,211791792
[2026.02.13 12:25:23],64.7,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.98E-03,5.50E-03,5.9,150,0,150,0,211841472,211877296,212004768,211791888,212143440,212028640,211971536,211792816
[2026.02.13 12:25:24],64.7,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.50E-03,5.9,150,0,150,0,211844048,211888240,212013328,211794368,212170128,212078576,211990416,211793536
[2026.02.13 12:25:25],64.7,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.46E-03,5.8,150,0,150,0,211831536,211856160,212006736,211793168,212094016,212022672,211986768,211792256
[2026.02.13 12:25:26],64.7,10,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.50E-03,5.9,150,0,150,0,211839872,211882448,212010656,211791952,212137920,212077984,211990048,211793136
[2026.02.13 12:25:27],64.7,11,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.46E-03,5.7,150,0,150,0,211842320,211890608,212021824,211794064,212185328,212080944,211984416,211792720
[2026.02.13 12:25:28],64.7,11,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.98E-03,5.54E-03,5.9,150,0,150,0,211835488,211870112,212019312,211804240,212125296,212055520,211999104,211792432
[2026.02.13 12:25:29],64.7,11,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.46E-03,5.7,150,0,150,0,211841168,211887440,212011472,211793504,212162160,212040896,211981392,211793888
[2026.02.13 12:25:30],64.7,11,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.42E-03,5.9,150,0,150,0,211703374.89464584,211860256,212011264,211800464,212123344,212026608,211987136,211795056
[2026.02.13 12:25:31],64.7,11,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.50E-03,5.8,150,0,150,0,211975809.5676942,211894992,212021776,211792576,212188848,212097344,211983968,211792688
[2026.02.13 12:25:32],64.7,11,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.50E-03,5.8,150,0,150,0,211839536,211875808,212004064,211790064,212140992,211994256,211971888,211793168
[2026.02.13 12:25:33],64.7,11,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.54E-03,5.7,150,0,150,0,211842560,211887984,212016656,211793136,212172032,212083312,211981200,211792656
[2026.02.13 12:25:34],64.7,11,0,0.0,0,71.4,76.4,80,80,75,500,0,500,0,0,0.0,4.96E-03,5.46E-03,5.9,150,0,150,0,211843376,211886336,211999968,211793136,212148144,212054368,211971840,211793440
[2026.02.13 12:25:35],64.7,11,0,0.0,0,71.4,76.4,80,80,75,500,0,500,0,0,0.0,4.94E-03,5.50E-03,5.8,150,0,150,0,211840752,211856832,211995200,211793568,212082560,212022512,211982784,211792688
[2026.02.13 12:25:36],64.7,11,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.94E-03,5.54E-03,5.9,150,0,150,0,211844496,211889440,212017760,211791840,212181984,212098528,211982784,211793024
[2026.02.13 12:25:37],64.7,11,0,0.0,0,71.4,76.4,80,80,73,500,0,500,0,0,0.0,4.94E-03,5.46E-03,5.9,150,0,150,0,211843168,211881184,212021776,211792480,212184848,212085808,211982544,211792864
[2026.02.13 12:25:38],64.7,11,0,0.0,0,71.4,76.4,80,80,75,500,0,500,0,0,0.0,4.94E-03,5.42E-03,5.7,150,0,150,0,211835872,211864128,212019392,211799616,212130560,212051952,212001504,211793184
[2026.02.13 12:25:39],64.7,11,0,0.0,0,71.4,76.4,80,80,75,500,0,500,0,0,0.0,4.94E-03,5.42E-03,5.8,150,0,150,0,211842224,211888384,212012816,211791504,212158640,212071200,211980496,211794432
[2026.02.13 12:25:40],64.7,11,0,0.0,0,71.4,76.4,80,80,75,500,0,500,0,0,0.0,4.94E-03,4.53E-04,0.0,9,0,0,0,211844688,211887184,212021920,211794048,212188512,212083168,211991296,211793488
[2026.02.13 12:25:41],64.7,11,0,0.0,0,75.3,80.0,80,80,75,500,0,500,0,0,0.0,4.94E-03,1.52E-05,0.0,5,0,0,0,211830880,211841440,212001120,211787568,212085872,211993664,211911712,211775504
[2026.02.13 12:25:42],64.7,11,0,0.0,0,75.3,80.0,80,80,0,500,0,0,0,0,0.0,4.94E-03,6.08E-06,0.0,3,0,0,0,211737440,211741584,211742448,211738480,211749040,211737488,211732224,211739248
[2026.02.13 12:25:43],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.94E-03,5.43E-06,0.0,1,0,0,0,211736848,211743056,211742640,211737824,211749392,211738464,211731552,211740880
[2026.02.13 12:25:44],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,4.12E-06,0.0,0,0,0,0,211736928,211740384,211742656,211738464,211748800,211739488,211734432,211740704
[2026.02.13 12:25:45],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,3.73E-06,0.0,0,0,0,0,211739104,211741888,211742256,211739072,211749808,211739328,211734560,211741136
[2026.02.13 12:25:46],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,3.39E-06,0.0,0,0,0,0,211738528,211738816,211741024,211743664,211750352,211738672,211734592,211742208
[2026.02.13 12:25:47],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,3.12E-06,0.0,0,0,0,0,211734608,211738592,211741440,211742352,211750480,211739888,211735936,211741952
[2026.02.13 12:25:48],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.98E-03,2.94E-06,0.0,0,0,0,0,211734112,211746048,211742368,211742576,211749872,211739728,211735264,211740272
[2026.02.13 12:25:49],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,2.81E-06,0.0,0,0,0,0,211738464,211743680,211742320,211740304,211751136,211740720,211735104,211741568
[2026.02.13 12:25:50],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,2.66E-06,0.0,0,0,0,0,211740400,211739680,211740400,211738784,211750864,211739584,211738976,211742016
[2026.02.13 12:25:51],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,2.55E-06,0.0,0,0,0,0,211739152,211743792,211740320,211738656,211748656,211741280,211737152,211742448
[2026.02.13 12:25:52],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,2.45E-06,0.0,0,0,0,0,211738336,211738080,211743296,211739984,211751904,211740928,211738576,211741168
[2026.02.13 12:25:53],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,2.31E-06,0.0,0,0,0,0,211738848,211749520,211741040,211737808,211749248,211740688,211737632,211743456
[2026.02.13 12:25:54],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,2.23E-06,0.0,0,0,0,0,211738672,211739056,211742224,211737824,211749840,211740640,211737024,211744208
[2026.02.13 12:25:55],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,2.18E-06,0.0,0,0,0,0,211736928,211740784,211743504,211739120,211749632,211741760,211737520,211743664
[2026.02.13 12:25:56],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,2.11E-06,0.0,0,0,0,0,211738592,211740336,211740496,211739184,211750496,211741440,211741200,211739072
[2026.02.13 12:25:57],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,2.05E-06,0.0,0,0,0,0,211737088,211729296,211742288,211738880,211748736,211741648,211741264,211741904
[2026.02.13 12:25:58],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,2.02E-06,0.0,0,0,0,0,211738640,211731280,211742528,211738176,211749856,211739920,211742096,211744048
[2026.02.13 12:25:59],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.98E-03,1.97E-06,0.0,0,0,0,0,211737520,211732336,211742240,211738560,211750240,211740256,211742256,211740672
[2026.02.13 12:26:00],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.90E-06,0.0,0,0,0,0,211736960,211740160,211742288,211739856,211748384,211739824,211743296,211743520
[2026.02.13 12:26:01],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.85E-06,0.0,0,0,0,0,211736560,211747728,211743328,211738400,211749360,211739808,211742672,211742304
