Timer,ULVAC.Stage1.Temp1,ULVAC.Stage2.Temp1,EN4.Power,EN4.Current,EN4.Volt,PLA5.Match.Load.Posi,PLA5.Match.Tune.Posi,PLA5.Match.Load.Pre,PLA5.Match.Tune.Pre,PLA5.Match.DCBias,SBRF5.Forward,SBRF5.Reflect,SBRF5.SetPower,PWESC.Volt1,PWESC.Volt2,OES.Data6,Line.Gauge.i,Ion.Gauge.i,Baratron.Gauge.i,Ar.MFC.i,Ar2.MFC.i,Ar.MFC.o,Ar2.MFC.o,PWPDS.Data,PWPDS.Data2,PWPDS.Data3,PWPDS.Data4,PWPDS.Data5,PWPDS.Data6,PWPDS.Data7,PWPDS.Data8
[2026.02.27 06:27:00],64.7,10,0,0.0,0,71.4,76.3,80,80,73,500,0,500,0,0,0.0,4.98E-03,5.46E-03,5.7,150,0,150,0,211842944,211878432,212018368,211789344,212160048,212051712,211996656,211794928
[2026.02.27 06:27:01],64.7,10,0,0.0,0,71.4,76.3,80,80,73,500,0,500,0,0,0.0,4.98E-03,5.50E-03,5.8,150,0,150,0,211844128,211856864,212013712,211791424,212150640,212042128,211983760,211794736
[2026.02.27 06:27:02],64.7,10,0,0.0,0,71.4,76.3,80,80,73,500,0,500,0,0,0.0,4.98E-03,5.46E-03,5.9,150,0,150,0,211846144,211866400,211995584,211787472,212154752,212004288,211977200,211795056
[2026.02.27 06:27:03],64.7,10,0,0.0,0,71.4,76.3,80,80,73,500,0,500,0,0,0.0,4.98E-03,5.54E-03,5.8,150,0,150,0,211848144,211853232,211993856,211793552,212119712,211995808,211979136,211794832
[2026.02.27 06:27:04],64.7,10,0,0.0,0,71.4,76.3,80,80,73,500,0,500,0,0,0.0,4.98E-03,5.50E-03,5.8,150,0,150,0,211846704,211873424,211999136,211787744,212167776,212013520,211974448,211796368
[2026.02.27 06:27:05],64.7,10,0,0.0,0,71.4,76.3,80,80,73,500,0,500,0,0,0.0,4.98E-03,5.42E-03,5.7,150,0,150,0,211843696,211855776,211988384,211799248,212111024,212025440,211982592,211795360
[2026.02.27 06:27:06],64.7,10,0,0.0,0,71.4,76.3,80,80,73,500,0,500,0,0,0.0,4.98E-03,5.50E-03,5.9,150,0,150,0,211846688,211864464,212009584,211788720,212152816,211999936,211978592,211796304
[2026.02.27 06:27:07],64.7,10,0,0.0,0,71.4,76.3,80,80,73,500,0,500,0,0,0.0,4.98E-03,5.54E-03,5.8,150,0,150,0,211844928,211867712,211995744,211791424,212165456,212005216,211974032,211795136
[2026.02.27 06:27:08],64.7,10,0,0.0,0,71.4,76.3,80,80,73,500,0,500,0,0,0.0,4.98E-03,5.50E-03,5.8,150,0,150,0,211846192,211858464,212000496,211793264,212119216,211993808,211975424,211795760
[2026.02.27 06:27:09],64.7,10,0,0.0,0,71.4,76.3,80,80,73,500,0,500,0,0,0.0,4.98E-03,5.54E-03,5.9,150,0,150,0,211846000,211872976,212012160,211792512,212193424,212048896,211993552,211796976
[2026.02.27 06:27:10],64.7,10,0,0.0,0,71.4,76.3,80,80,73,500,0,500,0,0,0.0,4.98E-03,5.54E-03,6.0,150,0,150,0,211846272,211865232,211988416,211792640,212144864,212012336,211979072,211794912
[2026.02.27 06:27:11],64.7,10,0,0.0,0,71.4,76.3,80,80,73,500,0,500,0,0,0.0,4.98E-03,5.46E-03,5.8,150,0,150,0,211846272,211868032,211990800,211788288,212165440,211997792,211972416,211795248
[2026.02.27 06:27:12],64.7,10,0,0.0,0,71.4,76.3,80,80,73,500,0,500,0,0,0.0,4.98E-03,5.50E-03,5.8,150,0,150,0,211846464,211877248,212012080,211788640,212174224,212050704,211988848,211796624
[2026.02.27 06:27:13],64.7,10,0,0.0,0,71.4,76.3,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.50E-03,5.8,150,0,150,0,211845920,211857664,211983952,211790928,212130640,212023328,211981664,211794720
[2026.02.27 06:27:14],64.7,10,0,0.0,0,71.4,76.3,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.50E-03,5.8,150,0,150,0,211845648,211862080,211989712,211788288,212163488,212013424,211973296,211796992
[2026.02.27 06:27:15],64.7,10,0,0.0,0,71.4,76.3,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.50E-03,5.7,150,0,150,0,211846752,211858656,211975712,211792928,212110176,212017040,211973232,211795200
[2026.02.27 06:27:16],64.7,10,0,0.0,0,71.4,76.3,80,80,73,500,0,500,0,0,0.0,4.98E-03,5.42E-03,5.9,150,0,150,0,211843824,211860320,212002112,211790800,212147808,212007984,211986208,211794432
[2026.02.27 06:27:17],64.7,10,0,0.0,0,71.4,76.3,80,80,73,500,0,500,0,0,0.0,4.96E-03,5.50E-03,5.8,150,0,150,0,211845152,211853328,211992848,211797536,212117072,212020992,211973008,211794560
[2026.02.27 06:27:18],64.7,11,0,0.0,0,71.4,76.3,80,80,75,500,0,500,0,0,0.0,4.96E-03,5.50E-03,5.9,150,0,150,0,211846304,211862128,211991824,211789664,212155856,212007072,211982176,211795504
[2026.02.27 06:27:19],64.7,11,0,0.0,0,71.4,76.3,80,80,75,500,0,500,0,0,0.0,4.96E-03,5.54E-03,5.9,150,0,150,0,211846160,211883104,212007504,211790368,212187536,212081888,211982048,211795568
[2026.02.27 06:27:20],64.7,11,0,0.0,0,71.4,76.3,80,80,75,500,0,500,0,0,0.0,4.96E-03,5.50E-03,5.9,150,0,150,0,211846368,211855808,211982384,211797936,212110560,212010736,211983152,211797056
[2026.02.27 06:27:21],64.7,11,0,0.0,0,71.4,76.3,80,80,75,500,0,500,0,0,0.0,4.96E-03,5.50E-03,5.9,150,0,150,0,211842560,211878160,212013168,211787632,212163536,212047152,211985248,211795392
[2026.02.27 06:27:22],64.7,11,0,0.0,0,71.4,76.3,80,80,75,500,0,500,0,0,0.0,4.98E-03,5.42E-03,5.9,150,0,150,0,211842576,211862992,211988592,211789760,212123008,212002688,211972928,211795488
[2026.02.27 06:27:23],64.7,11,0,0.0,0,71.4,76.3,80,80,75,500,0,500,0,0,0.0,4.98E-03,5.46E-03,5.9,150,0,150,0,211842928,211866048,211983360,211787216,212159488,211987840,211970576,211794928
[2026.02.27 06:27:24],64.7,11,0,0.0,0,71.4,76.3,80,80,75,500,0,500,0,0,0.0,4.98E-03,5.42E-03,5.9,150,0,150,0,211844736,211870240,212005024,211790736,212188848,212073312,211991680,211794320
[2026.02.27 06:27:25],64.7,11,0,0.0,0,71.4,76.3,80,80,75,500,0,500,0,0,0.0,4.98E-03,5.50E-03,5.7,150,0,150,0,211843984,211861632,211980256,211789920,212141680,212023296,211973296,211794128
[2026.02.27 06:27:26],64.7,11,0,0.0,0,71.4,76.3,80,80,75,500,0,500,0,0,0.0,4.98E-03,5.50E-03,5.9,150,0,150,0,211844592,211867936,211983744,211787520,212165280,212012640,211971840,211794240
[2026.02.27 06:27:27],64.7,11,0,0.0,0,71.4,76.3,80,80,75,500,0,500,0,0,0.0,4.98E-03,5.46E-03,5.8,150,0,150,0,211843984,211853584,211983696,211789392,212126480,212015792,211972768,211794704
[2026.02.27 06:27:28],64.7,11,0,0.0,0,71.4,76.3,80,80,73,500,0,500,0,0,0.0,4.98E-03,5.46E-03,5.8,150,0,150,0,211844064,211873120,211993344,211788720,212193984,212074384,211985568,211794624
[2026.02.27 06:27:29],64.7,11,0,0.0,0,71.4,76.3,80,80,73,500,0,500,0,0,0.0,4.98E-03,5.58E-03,5.9,150,0,150,0,211848880,211875472,212005664,211791232,212194352,212064944,211988784,211795216
[2026.02.27 06:27:30],64.7,11,0,0.0,0,71.4,76.3,80,80,73,500,0,500,0,0,0.0,4.98E-03,5.50E-03,5.8,150,0,150,0,211847376,211849280,211977552,211797248,212106624,211995440,211974992,211795616
[2026.02.27 06:27:31],64.7,11,0,0.0,0,71.4,76.3,80,80,73,500,0,500,0,0,0.0,4.98E-03,5.50E-03,5.7,150,0,150,0,211842512,211870448,212004304,211790880,212155504,212044704,211992848,211795376
[2026.02.27 06:27:32],64.7,11,0,0.0,0,71.4,76.3,80,80,75,500,0,500,0,0,0.0,4.98E-03,5.54E-03,5.8,150,0,150,0,211843200,211853168,211991392,211800896,212110832,212025360,211973536,211796416
[2026.02.27 06:27:33],64.7,11,0,0.0,0,71.4,76.3,80,80,75,500,0,500,0,0,0.0,4.98E-03,5.54E-03,5.9,150,0,150,0,211842848,211871184,212002688,211791456,212180464,212049952,211992528,211795696
[2026.02.27 06:27:34],64.7,11,0,0.0,0,71.4,76.3,80,80,75,500,0,500,0,0,0.0,4.98E-03,5.54E-03,5.9,150,0,150,0,211841840,211859680,211970080,211791296,212114032,212009872,211976304,211794016
[2026.02.27 06:27:35],64.7,11,0,0.0,0,71.4,76.3,80,80,75,500,0,500,0,0,0.0,4.98E-03,5.42E-03,5.8,150,0,150,0,211845312,211869840,211998720,211792016,212201744,212075040,211986160,211793728
[2026.02.27 06:27:36],64.7,11,0,0.0,0,71.4,76.3,80,80,75,500,0,500,0,0,0.0,4.98E-03,5.46E-03,5.9,150,0,150,0,211844784,211875792,212002304,211788288,212177392,212057488,211982016,211795488
[2026.02.27 06:27:37],64.7,11,0,0.0,0,71.4,76.3,80,80,75,500,0,500,0,0,0.0,4.98E-03,5.54E-03,5.8,150,0,150,0,211844240,211864656,211974784,211789936,212125600,212011376,211970560,211793824
[2026.02.27 06:27:38],64.7,11,0,0.0,0,71.4,76.3,80,80,75,500,0,500,0,0,0.0,4.98E-03,5.42E-03,5.8,150,0,150,0,211844912,211865488,211983424,211788960,212158608,212006176,211964576,211793584
[2026.02.27 06:27:39],64.7,11,0,0.0,0,71.4,76.3,80,80,75,500,0,500,0,0,0.0,4.98E-03,5.42E-03,5.8,150,0,150,0,211845072,211856320,211971504,211795952,212110736,212003872,211976992,211795600
[2026.02.27 06:27:40],64.7,11,0,0.0,0,71.4,76.3,80,80,75,500,0,500,0,0,0.0,5.01E-03,5.46E-03,5.9,150,0,150,0,211843072,211863296,212003888,211789296,212155616,212046848,211985264,211793216
[2026.02.27 06:27:41],64.7,11,0,0.0,0,71.4,76.3,80,80,75,500,0,500,0,0,0.0,4.98E-03,6.64E-04,0.1,10,0,0,0,211844144,211862256,211977040,211790240,212141888,212014976,211973056,211793936
[2026.02.27 06:27:42],64.7,11,0,0.0,0,71.4,76.3,80,80,0,500,0,500,0,0,0.0,4.98E-03,1.83E-05,0.0,6,0,0,0,211736240,211746080,211736896,211737920,211759232,211745552,211730048,211745136
[2026.02.27 06:27:43],64.7,11,0,0.0,0,80.0,80.0,80,80,0,500,0,500,0,0,0.0,4.98E-03,6.17E-06,0.0,3,0,0,0,211737232,211746688,211733072,211736208,211753696,211745456,211729696,211745216
[2026.02.27 06:27:44],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.98E-03,5.35E-06,0.0,1,0,0,0,211739184,211744336,211732400,211737072,211754000,211745936,211732608,211743808
[2026.02.27 06:27:45],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.98E-03,4.18E-06,0.0,0,0,0,0,211739872,211732320,211735120,211736992,211751424,211745408,211733728,211743504
[2026.02.27 06:27:46],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.98E-03,3.65E-06,0.0,0,0,0,0,211737008,211731296,211734992,211737824,211749968,211745408,211734560,211745120
[2026.02.27 06:27:47],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.98E-03,3.36E-06,0.0,0,0,0,0,211737088,211741776,211735136,211736352,211749360,211745744,211736192,211743872
[2026.02.27 06:27:48],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.98E-03,3.07E-06,0.0,0,0,0,0,211739808,211732432,211734736,211736352,211751264,211745296,211737200,211747616
[2026.02.27 06:27:49],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.98E-03,2.92E-06,0.0,0,0,0,0,211739456,211754576,211734928,211740128,211751456,211743920,211738224,211745392
[2026.02.27 06:27:50],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,2.75E-06,0.0,0,0,0,0,211734864,211747296,211735648,211737744,211749600,211743952,211738864,211745472
[2026.02.27 06:27:51],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.98E-03,2.61E-06,0.0,0,0,0,0,211744240,211742240,211734656,211738096,211751184,211744496,211737808,211743472
[2026.02.27 06:27:52],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.98E-03,2.49E-06,0.0,0,0,0,0,211737856,211751312,211734880,211737136,211749712,211744976,211736880,211744960
[2026.02.27 06:27:53],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,2.35E-06,0.0,0,0,0,0,211737040,211749776,211737392,211737984,211750528,211744512,211737072,211744736
[2026.02.27 06:27:54],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,2.29E-06,0.0,0,0,0,0,211737232,211746480,211735712,211737328,211749728,211745120,211738544,211743408
[2026.02.27 06:27:55],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,2.18E-06,0.0,0,0,0,0,211738240,211746960,211736272,211736224,211749968,211744384,211741472,211742752
[2026.02.27 06:27:56],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,2.11E-06,0.0,0,0,0,0,211741184,211741632,211736944,211736544,211749808,211744544,211741872,211746032
[2026.02.27 06:27:57],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,2.08E-06,0.0,0,0,0,0,211741488,211747392,211736080,211736512,211751312,211743952,211742752,211745088
[2026.02.27 06:27:58],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,2.02E-06,0.0,0,0,0,0,211742144,211741904,211736256,211735472,211751200,211745152,211743632,211746976
[2026.02.27 06:27:59],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.94E-06,0.0,0,0,0,0,211739984,211742768,211737456,211735600,211754800,211746336,211744112,211744176
[2026.02.27 06:28:00],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.93E-06,0.0,0,0,0,0,211742000,211743536,211736832,211736704,211754512,211746480,211744176,211748240
[2026.02.27 06:28:01],64.5,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.94E-03,1.89E-06,0.0,0,0,0,0,211744096,211744720,211733920,211735648,211755264,211746832,211744560,211746960
[2026.02.27 06:28:02],64.5,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.85E-06,0.0,0,0,0,0,211742928,211742064,211737152,211735152,211754848,211746864,211744352,211745120
[2026.02.27 06:28:03],64.5,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.76E-06,0.0,0,0,0,0,211740464,211741520,211737248,211734320,211754032,211746608,211743984,211744288
