Timer,ULVAC.Stage1.Temp1,ULVAC.Stage2.Temp1,EN4.Power,EN4.Current,EN4.Volt,PLA5.Match.Load.Posi,PLA5.Match.Tune.Posi,PLA5.Match.Load.Pre,PLA5.Match.Tune.Pre,PLA5.Match.DCBias,SBRF5.Forward,SBRF5.Reflect,SBRF5.SetPower,PWESC.Volt1,PWESC.Volt2,OES.Data6,Line.Gauge.i,Ion.Gauge.i,Baratron.Gauge.i,Ar.MFC.i,Ar2.MFC.i,Ar.MFC.o,Ar2.MFC.o,PWPDS.Data,PWPDS.Data2,PWPDS.Data3,PWPDS.Data4,PWPDS.Data5,PWPDS.Data6,PWPDS.Data7,PWPDS.Data8
[2026.02.13 12:22:54],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.46E-06,0.0,0,0,0,0,211736576,211744272,211736880,211736544,211745616,211744704,211745168,211744608
[2026.02.13 12:22:55],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.42E-06,0.0,0,0,0,0,211737968,211747568,211738688,211737264,211745120,211747312,211745392,211740800
[2026.02.13 12:22:56],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.40E-06,0.0,0,0,0,0,211742112,211752000,211738128,211739808,211745344,211746384,211745472,211745120
[2026.02.13 12:22:57],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.37E-06,0.0,0,0,0,0,211740496,211747584,211740736,211743056,211745264,211746176,211745328,211744576
[2026.02.13 12:22:58],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.35E-06,0.0,0,0,0,0,211738048,211753712,211741072,211741840,211743536,211747184,211746480,211742752
[2026.02.13 12:22:59],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.32E-06,0.0,0,0,0,0,211739968,211752400,211739040,211740624,211742848,211746368,211745440,211745056
[2026.02.13 12:23:00],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.31E-06,0.0,0,0,0,0,211742416,211747040,211738944,211736496,211743872,211745296,211746720,211742496
[2026.02.13 12:23:01],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.29E-06,0.0,0,0,0,0,211739472,211746944,211739232,211737136,211744256,211745216,211746752,211743664
[2026.02.13 12:23:02],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.26E-06,0.0,0,0,0,0,211740720,211746672,211739696,211738192,211744400,211745056,211745408,211744064
[2026.02.13 12:23:03],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.25E-06,0.0,0,0,0,0,211739136,211751104,211740992,211736768,211741968,211743328,211745728,211745648
[2026.02.13 12:23:04],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.22E-06,0.0,0,0,0,0,211740512,211746656,211740800,211737904,211743008,211744064,211746576,211744032
[2026.02.13 12:23:05],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.23E-06,0.0,0,0,0,0,211740672,211744944,211739456,211735584,211743200,211744800,211748256,211745392
[2026.02.13 12:23:06],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,1.19E-06,0.0,0,0,0,0,211739696,211745328,211738576,211736704,211742608,211743920,211749712,211744480
[2026.02.13 12:23:07],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.19E-06,0.0,0,0,0,0,211741600,211754976,211738384,211737376,211743568,211745936,211746976,211744112
[2026.02.13 12:23:08],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.18E-06,0.0,0,0,0,0,211738960,211748656,211738896,211736304,211744096,211748032,211747296,211746400
[2026.02.13 12:23:09],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.17E-06,0.0,0,0,0,0,211738624,211746368,211739424,211736960,211745344,211748560,211747888,211744928
[2026.02.13 12:23:10],64.6,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,1.16E-06,0.0,0,0,0,0,211737600,211750528,211738256,211736000,211745072,211745792,211747744,211742672
[2026.02.13 12:23:11],64.6,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,1.15E-06,0.0,0,0,0,0,211737600,211750528,211738256,211736000,211745072,211745792,211747744,211742672
[2026.02.13 12:23:12],64.6,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,1.13E-06,0.0,0,0,0,0,211738128,211754224,211738960,211736016,211746464,211746848,211748304,211743232
[2026.02.13 12:23:13],64.6,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,1.11E-06,0.0,0,0,0,0,211740064,211754112,211740512,211736688,211744992,211746032,211748048,211744848
[2026.02.13 12:23:14],64.6,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,1.08E-06,0.0,0,0,0,0,211740976,211748320,211740272,211741648,211744880,211747088,211746368,211746000
[2026.02.13 12:23:15],64.6,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,1.09E-06,0.0,0,0,0,0,211743136,211747488,211740816,211739520,211744416,211746672,211747600,211745296
[2026.02.13 12:23:16],64.6,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,1.08E-06,0.0,0,0,0,0,211742864,211749760,211739760,211739776,211744592,211746656,211750560,211748480
[2026.02.13 12:23:17],64.6,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,1.13E-06,0.0,0,0,0,0,211744304,211747248,211742784,211740080,211745280,211745760,211753008,211748464
[2026.02.13 12:23:18],64.6,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.03E-03,1.11E-06,0.0,0,0,0,0,211748480,211745872,211742480,211743472,211735936,211746976,211742992,211755760
[2026.02.13 12:23:19],64.6,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,1.09E-06,0.0,0,0,0,0,211749504,211739824,211741264,211742944,211736000,211747856,211746880,211759968
