Timer,ULVAC.Stage1.Temp1,ULVAC.Stage2.Temp1,EN4.Power,EN4.Current,EN4.Volt,PLA5.Match.Load.Posi,PLA5.Match.Tune.Posi,PLA5.Match.Load.Pre,PLA5.Match.Tune.Pre,PLA5.Match.DCBias,SBRF5.Forward,SBRF5.Reflect,SBRF5.SetPower,PWESC.Volt1,PWESC.Volt2,OES.Data6,Line.Gauge.i,Ion.Gauge.i,Baratron.Gauge.i,Ar.MFC.i,Ar2.MFC.i,Ar.MFC.o,Ar2.MFC.o,PWPDS.Data,PWPDS.Data2,PWPDS.Data3,PWPDS.Data4,PWPDS.Data5,PWPDS.Data6,PWPDS.Data7,PWPDS.Data8
[2026.02.21 00:28:51],64.9,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.16E-03,1.93E-06,0.0,0,0,0,0,211746608,211763088,211756096,211754736,211758336,211754016,211761344,211747184
[2026.02.21 00:28:52],64.9,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.18E-03,1.93E-06,0.0,0,0,0,0,211746320,211758528,211756912,211755264,211756832,211754432,211758784,211748128
[2026.02.21 00:28:53],64.9,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.16E-03,6.50E-05,3.1,74,0,80,0,211745664,211758496,211756016,211755648,211758032,211752832,211761280,211746704
[2026.02.21 00:28:54],64.9,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.14E-03,3.84E-03,3.6,80,0,80,0,211745840,211759824,211756768,211752256,211758624,211754896,211761184,211746720
[2026.02.21 00:28:55],64.9,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.14E-03,3.89E-03,3.6,80,0,80,0,211746064,211759344,211756768,211752448,211758448,211754784,211760048,211748064
[2026.02.21 00:28:56],64.9,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.14E-03,3.89E-03,3.5,80,0,80,0,211748896,211760960,211755664,211751056,211755920,211755792,211762960,211748112
[2026.02.21 00:28:57],64.9,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.14E-03,3.84E-03,3.5,80,0,80,0,211751056,211755184,211756784,211751840,211755408,211756128,211762944,211750416
[2026.02.21 00:28:58],64.9,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.16E-03,3.81E-03,3.4,80,0,80,0,211746784,211756016,211755856,211752000,211756160,211755440,211759808,211745936
[2026.02.21 00:28:59],64.9,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.14E-03,3.75E-03,3.5,80,0,80,0,211747344,211757248,211755600,211752784,211756992,211756048,211762416,211746272
[2026.02.21 00:29:00],64.9,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.14E-03,3.78E-03,3.5,80,0,80,0,211746176,211756944,211757360,211753872,211757952,211755376,211759584,211746512
[2026.02.21 00:29:01],64.9,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.14E-03,3.70E-03,3.5,80,0,80,0,211745904,211760096,211757744,211752816,211757488,211757312,211759696,211747520
[2026.02.21 00:29:02],64.9,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.14E-03,3.72E-03,3.5,80,0,80,0,211745808,211762656,211757168,211753504,211758160,211756064,211761120,211747536
[2026.02.21 00:29:03],64.9,9,2996,4.8,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.16E-03,3.70E-03,3.5,80,0,80,0,211747312,211755120,211757504,211754048,211758432,211755616,211762080,211753040
[2026.02.21 00:29:04],64.9,9,2996,4.8,620,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.16E-03,3.70E-03,3.4,80,0,80,0,211749920,211765616,211757232,211754640,211757552,211756736,211761520,211746800
[2026.02.21 00:29:05],64.9,9,3000,4.9,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.70E-03,3.5,80,0,80,0,211748256,211754304,211756048,211750912,211758096,211755696,211762304,211749776
[2026.02.21 00:29:06],64.9,9,3001,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.14E-03,3.72E-03,3.5,80,0,80,0,211745504,211757440,211758112,211751520,211758288,211756432,211762320,211750928
[2026.02.21 00:29:07],64.9,9,3000,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.72E-03,3.4,80,0,80,0,211745024,211759872,211757552,211753600,211760144,211754464,211761120,211748560
[2026.02.21 00:29:08],64.9,9,3000,4.8,620,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.67E-03,3.5,80,0,80,0,211744560,211752816,211755536,211754592,211758688,211752896,211759344,211747024
[2026.02.21 00:29:09],64.9,9,2999,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.18E-03,3.70E-03,3.5,80,0,80,0,211744048,211753696,211755568,211754256,211757248,211753472,211759680,211747888
[2026.02.21 00:29:10],64.9,9,3000,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.70E-03,3.4,80,0,80,0,211743536,211756448,211754320,211755520,211757760,211753936,211762288,211749056
[2026.02.21 00:29:11],64.9,9,3000,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.70E-03,3.4,80,0,80,0,211746800,211754128,211754944,211756480,211756432,211755472,211761520,211749232
[2026.02.21 00:29:12],64.9,9,3000,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.72E-03,3.5,80,0,80,0,211744384,211755952,211755984,211756080,211756848,211755744,211762448,211753392
[2026.02.21 00:29:13],64.9,9,3000,4.8,620,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.70E-03,3.5,80,0,80,0,211745248,211755776,211756208,211756544,211755856,211755456,211761936,211747488
[2026.02.21 00:29:14],64.9,9,3000,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.70E-03,3.5,80,0,80,0,211747888,211754736,211754960,211756944,211762496,211753440,211761488,211749632
[2026.02.21 00:29:15],64.9,9,3000,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.75E-03,3.5,80,0,80,0,211747888,211754400,211754592,211756720,211758992,211753680,211761536,211749328
[2026.02.21 00:29:16],64.9,9,3000,4.8,620,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.18E-03,3.75E-03,3.5,80,0,80,0,211746416,211759056,211754816,211756848,211757696,211754416,211760928,211748896
[2026.02.21 00:29:17],64.9,9,3000,4.8,620,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.72E-03,3.5,80,0,80,0,211746800,211757952,211754864,211756496,211757392,211753632,211760912,211749056
[2026.02.21 00:29:18],64.9,9,3000,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.18E-03,3.70E-03,3.5,80,0,80,0,211744656,211756928,211756352,211754848,211758672,211753184,211763168,211747248
[2026.02.21 00:29:19],64.9,9,3000,4.8,620,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.18E-03,3.72E-03,3.5,80,0,80,0,211745776,211753024,211755568,211754832,211758720,211754672,211762464,211750704
[2026.02.21 00:29:20],64.9,9,3000,4.8,620,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.18E-03,3.75E-03,3.5,80,0,80,0,211744080,211756976,211754608,211754336,211758128,211755216,211761440,211748320
[2026.02.21 00:29:21],64.9,9,3000,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.70E-03,3.5,80,0,80,0,211744992,211753488,211754048,211752848,211757280,211755360,211761648,211749376
[2026.02.21 00:29:22],64.9,9,3000,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.18E-03,3.70E-03,3.5,80,0,80,0,211743264,211759600,211757232,211752176,211757408,211754128,211761376,211752352
[2026.02.21 00:29:23],64.9,9,3000,4.8,620,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.18E-03,3.70E-03,3.5,80,0,80,0,211743168,211765632,211755104,211752400,211757440,211754928,211761088,211748592
[2026.02.21 00:29:24],64.9,9,3000,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.72E-03,3.5,80,0,80,0,211744336,211755936,211755408,211755088,211757392,211755008,211758416,211747392
[2026.02.21 00:29:25],64.9,9,3000,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.75E-03,3.5,80,0,80,0,211743424,211754736,211756896,211755600,211760192,211755840,211760368,211746752
[2026.02.21 00:29:26],64.9,9,3000,4.8,620,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.18E-03,3.75E-03,3.5,80,0,80,0,211744688,211755360,211755024,211757584,211759536,211756064,211759504,211748848
[2026.02.21 00:29:27],64.9,9,2999,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.75E-03,3.5,80,0,80,0,211743968,211758032,211754688,211756656,211759264,211754864,211758944,211749776
[2026.02.21 00:29:28],64.9,9,3000,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.75E-03,3.5,80,0,80,0,211740784,211759248,211754880,211756144,211758704,211755168,211759616,211745984
[2026.02.21 00:29:29],64.9,9,3000,4.8,620,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.18E-03,3.75E-03,3.5,80,0,80,0,211742912,211761376,211754176,211756512,211757984,211754704,211760608,211744528
[2026.02.21 00:29:30],64.9,9,3000,4.8,621,80.0,80.0,80,80,619,0,0,0,0,0,0.0,5.18E-03,3.72E-03,3.5,80,0,80,0,211743056,211761088,211754720,211752336,211754960,211754304,211761280,211746272
[2026.02.21 00:29:31],64.9,9,3000,4.8,621,80.0,80.0,80,80,619,0,0,0,0,0,0.0,5.16E-03,3.75E-03,3.5,80,0,80,0,211744128,211754784,211756256,211753600,211754400,211754160,211762272,211747472
[2026.02.21 00:29:32],64.9,9,3000,4.8,620,80.0,80.0,80,80,619,0,0,0,0,0,0.0,5.16E-03,3.78E-03,3.5,80,0,80,0,211743808,211761888,211756320,211754496,211756864,211753760,211762224,211749824
[2026.02.21 00:29:33],64.9,10,3000,4.8,620,80.0,80.0,80,80,619,0,0,0,0,0,0.0,5.16E-03,3.70E-03,3.4,80,0,80,0,211741104,211755200,211756272,211753120,211756752,211753360,211759248,211748592
[2026.02.21 00:29:34],64.9,10,3000,4.8,621,80.0,80.0,80,80,619,0,0,0,0,0,0.0,5.18E-03,3.75E-03,3.5,80,0,80,0,211744976,211755680,211756288,211751872,211756128,211753408,211760464,211749024
[2026.02.21 00:29:35],64.9,10,3000,4.8,620,80.0,80.0,80,80,619,0,0,0,0,0,0.0,5.18E-03,3.72E-03,3.5,80,0,80,0,211746528,211753440,211755440,211752112,211755696,211754464,211760320,211748048
[2026.02.21 00:29:36],64.9,10,3000,4.8,620,80.0,80.0,80,80,619,0,0,0,0,0,0.0,5.16E-03,3.75E-03,3.5,80,0,80,0,211744032,211755776,211755840,211752336,211756816,211753520,211759760,211750384
[2026.02.21 00:29:37],64.9,10,3000,4.8,621,80.0,80.0,80,80,619,0,0,0,0,0,0.0,5.18E-03,3.72E-03,3.5,80,0,80,0,211744608,211757520,211757072,211752816,211759264,211752640,211761168,211749744
[2026.02.21 00:29:38],64.9,10,3000,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.78E-03,3.5,80,0,80,0,211742624,211756496,211755872,211752432,211757072,211753040,211759360,211751824
[2026.02.21 00:29:39],64.9,10,3000,4.8,620,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.72E-03,3.5,80,0,80,0,211743200,211754336,211757040,211751856,211758096,211751744,211761584,211748592
[2026.02.21 00:29:40],64.9,10,3000,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.75E-03,3.5,80,0,80,0,211742928,211750752,211756176,211748336,211757296,211752080,211761360,211748016
[2026.02.21 00:29:41],64.9,10,3000,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.18E-03,3.75E-03,3.5,80,0,80,0,211740864,211749040,211756512,211748848,211757872,211751744,211761008,211749408
[2026.02.21 00:29:42],64.9,10,3000,4.8,620,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.18E-03,3.78E-03,3.4,80,0,80,0,211745552,211746976,211757056,211750480,211756752,211752784,211762336,211749760
[2026.02.21 00:29:43],64.9,10,2999,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.18E-03,3.81E-03,3.5,80,0,80,0,211744736,211753456,211756896,211750720,211757696,211752592,211761040,211749584
[2026.02.21 00:29:44],64.9,10,3000,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.18E-03,3.78E-03,3.5,80,0,80,0,211748656,211748432,211755616,211748416,211756880,211753072,211761184,211750688
[2026.02.21 00:29:45],64.9,10,3000,4.8,620,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.75E-03,3.5,80,0,80,0,211746320,211756848,211754592,211749568,211757072,211753968,211761120,211749520
[2026.02.21 00:29:46],64.9,10,3000,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.72E-03,3.5,80,0,80,0,211745680,211762048,211755488,211753840,211756816,211751680,211759232,211748144
[2026.02.21 00:29:47],64.9,10,3000,4.8,621,80.0,80.0,80,80,619,0,0,0,0,0,0.0,5.18E-03,3.75E-03,3.5,80,0,80,0,211743520,211757312,211753888,211752304,211756080,211753600,211757840,211750288
[2026.02.21 00:29:48],64.9,10,3000,4.8,620,80.0,80.0,80,80,619,0,0,0,0,0,0.0,5.16E-03,3.72E-03,3.4,80,0,80,0,211743584,211755904,211753696,211751440,211756272,211753328,211757504,211751216
[2026.02.21 00:29:49],64.9,10,3000,4.8,620,80.0,80.0,80,80,619,0,0,0,0,0,0.0,5.18E-03,3.78E-03,3.5,80,0,80,0,211742288,211756352,211755664,211748064,211756256,211752288,211759936,211750672
[2026.02.21 00:29:50],64.9,10,3000,4.8,621,80.0,80.0,80,80,619,0,0,0,0,0,0.0,5.16E-03,3.78E-03,3.5,80,0,80,0,211745328,211762192,211756256,211748960,211755952,211752256,211757504,211750416
[2026.02.21 00:29:51],64.9,10,2999,4.8,620,80.0,80.0,80,80,619,0,0,0,0,0,0.0,5.16E-03,3.75E-03,3.5,80,0,80,0,211744256,211755776,211755696,211749408,211757216,211752288,211757952,211747952
[2026.02.21 00:29:52],64.9,10,3000,4.8,620,80.0,80.0,80,80,619,0,0,0,0,0,0.0,5.14E-03,3.78E-03,3.5,80,0,80,0,211743984,211756944,211756240,211748032,211757856,211753600,211761280,211745776
[2026.02.21 00:29:53],64.8,10,3000,4.8,621,80.0,80.0,80,80,619,0,0,0,0,0,0.0,5.16E-03,3.75E-03,3.5,80,0,80,0,211744048,211754896,211756624,211750352,211757840,211753696,211759472,211746976
[2026.02.21 00:29:54],64.8,10,3000,4.8,621,80.0,80.0,80,80,619,0,0,0,0,0,0.0,5.14E-03,3.78E-03,3.5,80,0,80,0,211744144,211759680,211754544,211749552,211758400,211752240,211758256,211747472
[2026.02.21 00:29:55],64.8,10,3000,4.8,620,80.0,80.0,80,80,619,0,0,0,0,0,0.0,5.16E-03,3.78E-03,3.5,80,0,80,0,211743600,211759312,211755184,211748720,211756848,211751568,211757488,211748032
[2026.02.21 00:29:56],64.8,10,3000,4.8,621,80.0,80.0,80,80,619,0,0,0,0,0,0.0,5.18E-03,3.81E-03,3.5,80,0,80,0,211742608,211755664,211756736,211750432,211757712,211754080,211759504,211750112
[2026.02.21 00:29:57],64.8,10,3000,4.8,621,80.0,80.0,80,80,619,0,0,0,0,0,0.0,5.16E-03,3.75E-03,3.5,80,0,80,0,211742256,211756160,211755760,211749344,211757536,211755104,211760928,211748944
[2026.02.21 00:29:58],64.8,10,3000,4.8,620,80.0,80.0,80,80,619,0,0,0,0,0,0.0,5.16E-03,3.78E-03,3.5,80,0,80,0,211742176,211762288,211754336,211747408,211757072,211754896,211758512,211749008
[2026.02.21 00:29:59],64.8,10,3000,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.18E-03,3.75E-03,3.5,80,0,80,0,211742528,211763248,211755824,211748880,211757920,211755472,211758208,211748320
[2026.02.21 00:30:00],64.8,10,3000,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.18E-03,3.72E-03,3.5,80,0,80,0,211743952,211765472,211754064,211749696,211755744,211756928,211761392,211750512
[2026.02.21 00:30:01],64.8,10,3000,4.8,620,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.81E-03,3.5,80,0,80,0,211743968,211758992,211753808,211749344,211755952,211755424,211759824,211746944
[2026.02.21 00:30:02],64.8,10,3000,4.8,620,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.78E-03,3.5,80,0,80,0,211743248,211759200,211753376,211749792,211756688,211756432,211759968,211748128
[2026.02.21 00:30:03],64.8,10,3000,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.18E-03,3.75E-03,3.5,80,0,80,0,211742400,211754864,211754624,211750480,211755744,211755488,211759856,211748208
[2026.02.21 00:30:04],64.8,10,3001,4.8,620,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.75E-03,3.5,80,0,80,0,211741008,211751680,211752000,211749840,211756864,211754960,211760864,211749568
[2026.02.21 00:30:05],64.8,10,3000,4.8,620,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.14E-03,3.78E-03,3.5,80,0,80,0,211742672,211756832,211754192,211751072,211756992,211757488,211759696,211750048
[2026.02.21 00:30:06],64.8,10,3000,4.8,621,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.75E-03,3.5,80,0,80,0,211743440,211762720,211753648,211749536,211756688,211755616,211760384,211746928
[2026.02.21 00:30:07],64.8,10,3000,4.8,620,80.0,80.0,80,80,617,0,0,0,0,0,0.0,5.16E-03,3.72E-03,3.5,80,0,80,0,211745168,211754736,211753904,211750048,211756816,211754960,211761136,211748496
[2026.02.21 00:30:08],64.8,10,3000,4.8,620,80.0,80.0,80,80,619,0,0,0,0,0,0.0,5.14E-03,3.75E-03,3.5,80,0,80,0,211743264,211755744,211755520,211748912,211756320,211756272,211760416,211749328
