Timer,ULVAC.Stage1.Temp1,ULVAC.Stage2.Temp1,EN4.Power,EN4.Current,EN4.Volt,PLA5.Match.Load.Posi,PLA5.Match.Tune.Posi,PLA5.Match.Load.Pre,PLA5.Match.Tune.Pre,PLA5.Match.DCBias,SBRF5.Forward,SBRF5.Reflect,SBRF5.SetPower,PWESC.Volt1,PWESC.Volt2,OES.Data6,Line.Gauge.i,Ion.Gauge.i,Baratron.Gauge.i,Ar.MFC.i,Ar2.MFC.i,Ar.MFC.o,Ar2.MFC.o,PWPDS.Data,PWPDS.Data2,PWPDS.Data3,PWPDS.Data4,PWPDS.Data5,PWPDS.Data6,PWPDS.Data7,PWPDS.Data8
[2026.02.20 18:03:28],68.9,13,1000,2.0,510,89.0,70.9,80,80,508,399,0,400,0,0,0.0,4.71E-03,5.46E-03,6.0,150,0,150,0,211843504,211810032,211963376,211806016,212076960,212141104,211999344,211792864
[2026.02.20 18:03:29],68.9,13,1000,2.0,508,89.0,70.9,80,80,502,400,0,400,0,0,0.0,4.67E-03,5.54E-03,5.8,150,0,150,0,211844096,211827104,211984592,211798032,212066688,212060240,212010288,211792704
[2026.02.20 18:03:30],68.9,13,1000,2.0,510,89.0,70.9,80,80,502,400,0,400,0,0,0.0,4.71E-03,5.58E-03,5.2,150,0,150,0,211845184,211823568,211998448,211790064,212066336,212099472,212006512,211790352
[2026.02.20 18:03:31],68.9,13,1000,2.0,509,89.0,70.9,80,80,504,400,0,400,0,0,0.0,4.67E-03,5.46E-03,5.5,150,0,150,0,211843888,211822928,211985696,211818496,212078016,212126048,211994432,211790112
[2026.02.20 18:03:32],68.9,13,1000,2.0,507,89.0,70.9,80,80,504,400,0,400,0,0,0.0,4.67E-03,5.58E-03,5.9,150,0,150,0,211845792,211806592,211973824,211794384,212078064,212047696,212005216,211791424
[2026.02.20 18:03:33],68.9,13,1000,2.0,510,89.0,70.9,80,80,502,400,0,400,0,0,0.0,4.71E-03,5.54E-03,5.5,150,0,150,0,211843904,211826256,211999424,211798640,212086880,212088288,212003200,211790480
[2026.02.20 18:03:34],68.9,13,1000,2.0,512,89.0,70.9,80,80,502,399,0,400,0,0,0.0,4.67E-03,5.54E-03,6.3,150,0,150,0,211843808,211806624,211924976,211788160,212067776,212078368,211986320,211790192
[2026.02.20 18:03:35],68.9,13,1000,2.0,513,89.0,70.9,80,80,504,399,0,400,0,0,0.0,4.67E-03,5.54E-03,6.3,150,0,150,0,211843440,211817824,211989536,211788352,212059120,212045920,212001952,211790416
[2026.02.20 18:03:36],67.6,13,1000,2.0,514,89.0,70.9,80,80,504,399,0,400,0,0,0.0,4.67E-03,5.54E-03,6.8,150,0,150,0,211844608,211807696,211944784,211796320,212067312,212108784,211987488,211790704
[2026.02.20 18:03:37],67.6,13,1000,2.0,513,89.0,70.9,80,80,508,399,0,400,0,0,0.0,4.67E-03,5.50E-03,5.9,150,0,150,0,211844528,211816336,211922272,211794672,212071856,212063168,211987840,211790912
[2026.02.20 18:03:38],67.6,13,1000,2.0,509,89.0,70.9,80,80,508,399,0,400,0,0,0.0,4.67E-03,5.46E-03,5.4,150,0,150,0,211846272,211821168,211961552,211796016,212075120,212076144,212007520,211789056
[2026.02.20 18:03:39],67.6,13,1000,2.0,509,89.0,70.9,80,80,506,399,0,400,0,0,0.0,4.67E-03,5.42E-03,6.0,150,0,150,0,211844688,211808176,211932176,211791296,212071088,212082608,211988112,211791168
[2026.02.20 18:03:40],67.6,13,1000,2.0,508,89.0,70.9,80,80,506,399,0,400,0,0,0.0,4.71E-03,5.54E-03,6.4,150,0,150,0,211844912,211830928,212002144,211809712,212096640,212134192,212004272,211789216
[2026.02.20 18:03:41],67.6,13,1000,2.0,508,89.0,71.0,80,80,510,399,0,400,0,0,0.0,4.71E-03,5.50E-03,6.5,150,0,150,0,211844832,211811024,211923216,211797072,212078672,212049536,211984112,211789728
[2026.02.20 18:03:42],67.6,13,1000,2.0,508,89.0,71.0,80,80,510,399,0,400,0,0,0.0,4.67E-03,5.46E-03,5.9,150,0,150,0,211844016,211808272,211954640,211799808,212069984,212107616,211986480,211790448
[2026.02.20 18:03:43],67.6,13,1000,2.0,507,89.0,70.9,80,80,510,400,0,400,0,0,0.0,4.71E-03,5.50E-03,6.7,150,0,150,0,211843888,211830672,212002944,211793904,212080720,212093216,211983552,211791344
[2026.02.20 18:03:44],67.6,13,1000,2.0,506,89.0,70.9,80,80,502,400,0,400,0,0,0.0,4.71E-03,5.50E-03,5.7,150,0,150,0,211844864,211810928,211933584,211788592,212064752,212062560,211984016,211791376
[2026.02.20 18:03:45],67.6,13,1000,2.0,508,89.0,71.0,80,80,502,400,0,400,0,0,0.0,4.67E-03,5.58E-03,5.8,150,0,150,0,211846560,211806368,211938992,211791200,212062560,212084928,211986896,211788624
[2026.02.20 18:03:46],67.6,13,1000,2.0,506,89.0,71.0,80,80,506,399,0,400,0,0,0.0,4.67E-03,5.42E-03,5.9,150,0,150,0,211846704,211823888,212006304,211818384,212090480,212122272,212002912,211789760
[2026.02.20 18:03:47],67.6,13,1000,2.0,507,89.0,70.9,80,80,506,399,0,400,0,0,0.0,4.71E-03,5.54E-03,6.2,150,0,150,0,211844800,211805600,211919648,211795424,212077728,212051392,211988064,211789232
[2026.02.20 18:03:48],67.6,13,1000,2.0,507,89.0,70.9,80,80,506,400,0,400,0,0,0.0,4.67E-03,5.38E-03,6.1,150,0,150,0,211845568,211827408,212000304,211807744,212079536,212118608,212002304,211790784
[2026.02.20 18:03:49],67.6,13,1000,2.0,506,89.0,71.4,80,80,506,400,0,400,0,0,0.0,4.71E-03,5.50E-03,6.0,150,0,150,0,211845216,211807456,211931504,211791440,212069376,212063488,211984000,211790624
[2026.02.20 18:03:50],67.6,13,1000,2.0,507,89.0,71.4,80,80,504,400,0,400,0,0,0.0,4.71E-03,5.46E-03,5.7,150,0,150,0,211845120,211813152,211921808,211796208,212064096,212051552,211982464,211789232
[2026.02.20 18:03:51],67.6,13,1000,2.0,508,89.0,71.3,80,80,504,399,0,400,0,0,0.0,4.71E-03,5.42E-03,6.3,150,0,150,0,211845472,211829712,211978752,211791888,212060624,212056656,211998480,211790800
[2026.02.20 18:03:52],67.6,13,1000,2.0,508,89.0,71.3,80,80,504,399,0,400,0,0,0.0,4.71E-03,5.42E-03,5.7,150,0,150,0,211846176,211813024,211983120,211815808,212075648,212133936,211993376,211792848
[2026.02.20 18:03:53],67.6,13,1000,2.0,507,89.0,70.9,80,80,504,400,0,400,0,0,0.0,4.71E-03,5.42E-03,6.3,150,0,150,0,211846832,211815216,211929104,211790592,212075760,212056336,211983488,211788720
[2026.02.20 18:03:54],67.6,13,1000,2.0,507,89.0,70.9,80,80,502,400,0,400,0,0,0.0,4.71E-03,5.50E-03,6.3,150,0,150,0,211847248,211817424,211936432,211792528,212061456,212127024,211980112,211789312
[2026.02.20 18:03:55],67.6,13,1000,2.0,507,89.0,71.4,80,80,502,400,0,400,0,0,0.0,4.71E-03,5.34E-03,6.3,150,0,150,0,211845056,211809584,211941664,211791424,212058400,212070384,211981824,211789664
[2026.02.20 18:03:56],67.6,13,1000,2.0,508,89.0,71.4,80,80,513,400,0,400,0,0,0.0,4.71E-03,5.54E-03,5.5,150,0,150,0,211846224,211828320,212002208,211819024,212091296,212128672,211997760,211789216
[2026.02.20 18:03:57],67.6,13,1000,2.0,508,89.0,71.4,80,80,513,400,0,400,0,0,0.0,4.71E-03,5.38E-03,5.4,150,0,150,0,211844928,211807600,211939072,211788896,212071024,212044352,211987888,211788448
[2026.02.20 18:03:58],66.4,13,1000,2.0,509,89.0,71.4,80,80,512,399,0,400,0,0,0.0,4.71E-03,5.42E-03,6.0,151,0,150,0,211845104,211807280,211927712,211792064,212073008,212070896,211984512,211790864
[2026.02.20 18:03:59],66.4,13,1000,2.0,508,89.0,71.4,80,80,512,399,0,400,0,0,0.0,4.71E-03,5.54E-03,6.4,150,0,150,0,211844864,211808448,211986384,211817376,212085936,212119552,211985568,211791424
[2026.02.20 18:04:00],66.4,13,1000,2.0,509,89.0,71.4,80,80,513,399,0,400,0,0,0.0,4.71E-03,5.50E-03,5.5,150,0,150,0,211844560,211809360,211952160,211796336,212067856,212087152,211986496,211790272
[2026.02.20 18:04:01],66.4,13,1000,2.0,509,89.0,71.4,80,80,513,399,0,400,0,0,0.0,4.71E-03,5.46E-03,5.3,150,0,150,0,211844768,211831360,212010944,211813712,212091888,212077536,212000624,211788384
[2026.02.20 18:04:02],66.4,13,1000,2.0,508,89.0,71.4,80,80,515,400,0,400,0,0,0.0,4.71E-03,5.54E-03,6.3,150,0,150,0,211845264,211820112,211917264,211792272,212072736,212059568,211984128,211789104
[2026.02.20 18:04:03],66.4,13,1000,2.0,508,89.0,71.4,80,80,515,400,0,400,0,0,0.0,4.71E-03,5.38E-03,6.2,150,0,150,0,211845232,211809232,211929856,211790464,212063488,212045616,211983248,211789184
[2026.02.20 18:04:04],66.4,13,1000,2.0,507,89.0,71.4,80,80,513,400,0,400,0,0,0.0,4.71E-03,5.42E-03,5.7,150,0,150,0,211845696,211824544,211936112,211789856,212069728,212074496,211983072,211788832
[2026.02.20 18:04:05],66.4,13,1000,2.0,507,89.0,71.4,80,80,513,400,0,400,0,0,0.0,4.71E-03,5.38E-03,6.1,150,0,150,0,211844176,211809072,211922224,211793440,212064784,212056960,211980752,211789920
[2026.02.20 18:04:06],66.4,13,1000,2.0,507,89.0,71.4,80,80,513,400,0,400,0,0,0.0,4.73E-03,5.46E-03,5.9,150,0,150,0,211845632,211823440,211997696,211787392,212054320,212073088,212002144,211791504
[2026.02.20 18:04:07],66.4,13,1000,2.0,507,89.0,71.4,80,80,513,399,0,400,0,0,0.0,4.71E-03,5.50E-03,5.9,150,0,150,0,211845536,211810480,211930752,211795984,212070528,212080224,211981376,211791264
[2026.02.20 18:04:08],66.4,13,1000,2.0,507,89.0,71.4,80,80,513,399,0,400,0,0,0.0,4.71E-03,5.46E-03,5.8,150,0,150,0,211848272,211807184,211936560,211791600,212071680,212049184,211984304,211792176
[2026.02.20 18:04:09],66.4,13,1000,2.0,507,89.0,71.4,80,80,513,399,0,400,0,0,0.0,4.71E-03,5.50E-03,5.8,150,0,150,0,211849280,211806224,211924640,211794736,212064224,212050512,211984688,211789840
[2026.02.20 18:04:10],66.4,13,1000,2.0,507,89.0,71.4,80,80,512,400,0,400,0,0,0.0,4.71E-03,5.46E-03,5.5,150,0,150,0,211844592,211809136,211953040,211793184,212065984,212059904,211983856,211790080
[2026.02.20 18:04:11],66.4,13,1000,2.0,507,89.0,71.4,80,80,512,400,0,400,0,0,0.0,4.71E-03,5.42E-03,6.0,150,0,150,0,211844192,211819600,212005952,211815280,212094912,212100720,211994128,211790432
[2026.02.20 18:04:12],66.4,13,0,0.0,0,81.1,71.4,80,80,513,399,0,400,0,0,0.0,4.71E-03,6.79E-04,0.0,10,0,0,0,211844080,211813760,211931664,211789632,212074000,212040976,211982736,211792064
[2026.02.20 18:04:13],66.4,13,0,0.0,0,81.1,72.2,80,80,513,399,0,400,0,0,0.0,4.71E-03,2.93E-05,0.0,6,0,0,0,211802336,211811344,211894032,211755072,212029344,211905408,211919824,211792160
[2026.02.20 18:04:14],66.4,13,0,0.0,0,81.1,72.2,80,80,0,399,0,0,0,0,0.0,4.71E-03,1.46E-05,0.0,3,0,0,0,211733744,211738960,211735616,211733520,211742960,211735808,211725280,211742624
[2026.02.20 18:04:15],66.4,13,0,0.0,0,80.0,80.0,80,80,0,399,0,0,0,0,0.0,4.71E-03,1.17E-05,0.0,1,0,0,0,211736160,211739440,211737024,211734224,211742560,211736112,211726720,211742944
[2026.02.20 18:04:16],66.4,13,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.71E-03,1.01E-05,0.0,0,0,0,0,211734720,211738528,211735856,211735392,211743856,211735536,211725072,211741728
[2026.02.20 18:04:17],66.4,13,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.67E-03,9.25E-06,0.0,0,0,0,0,211731824,211738496,211736672,211734320,211745408,211736544,211727632,211740992
[2026.02.20 18:04:18],66.4,13,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.67E-03,8.39E-06,0.0,0,0,0,0,211733616,211741360,211736720,211734880,211744400,211736480,211726992,211741728
[2026.02.20 18:04:19],66.4,13,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.67E-03,7.61E-06,0.0,0,0,0,0,211732848,211740848,211736496,211735360,211744256,211734592,211728336,211739376
[2026.02.20 18:04:20],61.2,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.67E-03,7.28E-06,0.0,0,0,0,0,211738128,211740704,211736560,211735456,211744720,211735632,211737360,211735648
[2026.02.20 18:04:21],61.2,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.71E-03,6.80E-06,0.0,0,0,0,0,211733216,211739920,211738032,211735536,211744432,211736768,211734496,211740736
[2026.02.20 18:04:22],61.2,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.67E-03,6.41E-06,0.0,0,0,0,0,211733472,211742544,211738224,211734464,211744192,211735648,211732224,211738768
[2026.02.20 18:04:23],61.2,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.67E-03,6.08E-06,0.0,0,0,0,0,211732720,211738704,211737472,211734720,211744848,211735984,211733248,211741472
[2026.02.20 18:04:24],61.2,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.71E-03,5.77E-06,0.0,0,0,0,0,211732976,211741200,211736928,211738912,211746144,211736240,211733296,211738464
[2026.02.20 18:04:25],61.2,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.67E-03,5.60E-06,0.0,0,0,0,0,211732416,211746672,211736272,211741408,211745280,211737328,211736544,211739408
[2026.02.20 18:04:26],61.2,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.71E-03,5.35E-06,0.0,0,0,0,0,211734848,211741696,211736112,211737296,211745616,211736128,211736816,211742928
[2026.02.20 18:04:27],61.2,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.67E-03,5.47E-06,0.0,0,0,0,0,211732352,211742368,211736368,211734896,211747264,211736256,211737056,211739728
[2026.02.20 18:04:28],61.2,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.71E-03,5.23E-06,0.0,0,0,0,0,211733056,211739696,211735984,211733056,211747920,211737280,211737456,211740240
