Timer,ULVAC.Stage1.Temp1,ULVAC.Stage2.Temp1,EN4.Power,EN4.Current,EN4.Volt,PLA5.Match.Load.Posi,PLA5.Match.Tune.Posi,PLA5.Match.Load.Pre,PLA5.Match.Tune.Pre,PLA5.Match.DCBias,SBRF5.Forward,SBRF5.Reflect,SBRF5.SetPower,PWESC.Volt1,PWESC.Volt2,OES.Data6,Line.Gauge.i,Ion.Gauge.i,Baratron.Gauge.i,Ar.MFC.i,Ar2.MFC.i,Ar.MFC.o,Ar2.MFC.o,PWPDS.Data,PWPDS.Data2,PWPDS.Data3,PWPDS.Data4,PWPDS.Data5,PWPDS.Data6,PWPDS.Data7,PWPDS.Data8
[2026.02.20 18:02:02],67.6,13,3000,3.8,790,88.8,70.8,80,80,788,400,0,400,0,0,0.0,4.26E-03,5.54E-03,5.7,150,0,150,0,211772176,211779744,211823248,211756112,211920288,211832608,211861488,211801072
[2026.02.20 18:02:03],67.6,13,3000,3.8,790,88.8,70.8,80,80,788,400,0,400,0,0,0.0,4.26E-03,5.54E-03,5.6,150,0,150,0,211791088,211774704,211824112,211756224,211919360,211815360,211861360,211800672
[2026.02.20 18:02:04],67.6,13,3000,3.8,789,88.7,70.8,80,80,788,400,0,400,0,0,0.0,4.26E-03,5.54E-03,5.5,150,0,150,0,211759632,211791744,211819648,211756752,211921392,211841264,211861216,211801088
[2026.02.20 18:02:05],67.6,13,3000,3.8,789,88.7,70.8,80,80,788,399,0,400,0,0,0.0,4.26E-03,5.54E-03,5.6,150,0,150,0,211789824,211776176,211819696,211754192,211921328,211812192,211860336,211798848
[2026.02.20 18:02:06],67.6,13,3000,3.8,790,88.7,70.8,80,80,788,399,0,400,0,0,0.0,4.26E-03,5.54E-03,6.1,150,0,150,0,211770640,211784144,211821120,211755728,211920832,211835952,211861184,211801200
[2026.02.20 18:02:07],67.6,13,3000,3.8,790,88.7,70.8,80,80,787,399,0,400,0,0,0.0,4.26E-03,5.50E-03,6.0,150,0,150,0,211779040,211777552,211815520,211754512,211921488,211814288,211862272,211799952
[2026.02.20 18:02:08],67.6,13,3000,3.8,788,88.7,70.8,80,80,787,400,0,400,0,0,0.0,4.26E-03,5.54E-03,6.1,150,0,150,0,211756928,211792000,211802256,211754048,211921872,211839408,211860432,211800688
[2026.02.20 18:02:09],67.6,13,3000,3.8,789,88.7,70.8,80,80,787,400,0,400,0,0,0.0,4.28E-03,5.62E-03,5.9,150,0,150,0,211769200,211787584,211809136,211754656,211920480,211820912,211861680,211799824
[2026.02.20 18:02:10],67.6,13,3000,3.8,790,88.6,70.8,80,80,787,400,0,400,0,0,0.0,4.26E-03,5.54E-03,6.3,150,0,150,0,211766976,211782144,211806736,211756672,211921200,211843088,211861216,211799440
[2026.02.20 18:02:11],67.6,13,3000,3.8,790,88.6,70.8,80,80,785,400,0,400,0,0,0.0,4.26E-03,5.50E-03,5.4,150,0,150,0,211790928,211779232,211819584,211755136,211921232,211812720,211861232,211800608
[2026.02.20 18:02:12],67.6,13,3001,3.8,789,88.6,70.8,80,80,785,400,0,400,0,0,0.0,4.26E-03,5.54E-03,5.7,150,0,150,0,211787456,211772800,211822544,211756768,211919920,211816864,211860912,211799280
[2026.02.20 18:02:13],67.6,13,3000,3.8,789,88.6,70.8,80,80,787,400,0,400,0,0,0.0,4.26E-03,5.50E-03,5.6,150,0,150,0,211779728,211781024,211814112,211758512,211920000,211817536,211861152,211798704
[2026.02.20 18:02:14],67.6,13,3000,3.8,790,88.6,70.8,80,80,787,400,0,400,0,0,0.0,4.26E-03,5.50E-03,6.4,150,0,150,0,211779760,211776016,211820480,211757408,211920112,211813360,211861120,211799616
[2026.02.20 18:02:15],67.6,13,3000,3.8,790,88.6,70.8,80,80,787,400,0,400,0,0,0.0,4.26E-03,5.58E-03,5.5,150,0,150,0,211772160,211780528,211804112,211756928,211920624,211823824,211861472,211799680
[2026.02.20 18:02:16],67.6,13,3000,3.8,789,88.6,70.8,80,80,787,400,0,400,0,0,0.0,4.26E-03,5.54E-03,6.0,150,0,150,0,211774640,211783472,211816432,211756944,211920416,211814880,211861984,211800064
[2026.02.20 18:02:17],67.6,13,3000,3.8,789,88.6,70.8,80,80,787,399,0,400,0,0,0.0,4.28E-03,5.46E-03,5.9,150,0,150,0,211790064,211771072,211813872,211758096,211920848,211816496,211861440,211799696
[2026.02.20 18:02:18],67.6,13,3000,3.8,790,88.6,70.8,80,80,788,399,0,400,0,0,0.0,4.26E-03,5.54E-03,6.3,150,0,150,0,211786672,211775040,211822976,211753872,211921600,211814704,211861648,211801200
[2026.02.20 18:02:19],67.6,13,3000,3.8,790,88.6,70.8,80,80,788,399,0,400,0,0,0.0,4.26E-03,5.46E-03,5.7,150,0,150,0,211776320,211785424,211810336,211754528,211922400,211818400,211861840,211798160
[2026.02.20 18:02:20],67.6,13,3000,3.8,789,88.6,70.8,80,80,788,399,0,400,0,0,0.0,4.26E-03,5.42E-03,6.2,150,0,150,0,211779520,211771856,211819856,211753568,211919120,211813760,211861280,211798144
[2026.02.20 18:02:21],67.6,13,3000,3.8,789,88.6,70.8,80,80,788,400,0,400,0,0,0.0,4.26E-03,5.54E-03,6.1,150,0,150,0,211786608,211776144,211819680,211755328,211919616,211818192,211861328,211799360
[2026.02.20 18:02:22],67.6,13,3000,3.8,790,88.6,70.8,80,80,788,400,0,400,0,0,0.0,4.26E-03,5.58E-03,5.6,150,0,150,0,211770704,211779792,211813744,211754352,211917552,211813312,211860416,211799600
[2026.02.20 18:02:23],66.5,13,3000,3.8,788,88.6,70.8,80,80,788,399,0,400,0,0,0.0,4.24E-03,5.46E-03,5.7,150,0,150,0,211783136,211777872,211813040,211756080,211917632,211817008,211860896,211798768
[2026.02.20 18:02:24],66.5,13,3000,3.8,789,88.6,70.8,80,80,788,399,0,400,0,0,0.0,4.24E-03,5.54E-03,5.8,150,0,150,0,211790592,211776848,211824304,211755136,211917648,211816320,211861920,211800992
[2026.02.20 18:02:25],66.5,13,3000,3.8,789,88.6,70.8,80,80,788,399,0,400,0,0,0.0,4.24E-03,5.46E-03,6.3,150,0,150,0,211766096,211782432,211809952,211754496,211917456,211839968,211861376,211798256
[2026.02.20 18:02:26],66.5,13,3000,3.8,790,88.6,70.8,80,80,788,399,0,400,0,0,0.0,4.26E-03,5.58E-03,6.0,150,0,150,0,211782192,211780448,211817360,211754928,211919760,211814032,211861936,211797648
[2026.02.20 18:02:27],66.5,13,3000,3.8,790,88.6,70.8,80,80,788,399,0,400,0,0,0.0,4.24E-03,5.46E-03,5.5,150,0,150,0,211756672,211785744,211800208,211754240,211918944,211831328,211859760,211798480
[2026.02.20 18:02:28],66.5,13,3000,3.8,789,88.6,70.8,80,80,788,399,0,400,0,0,0.0,4.24E-03,5.54E-03,5.6,150,0,150,0,211769392,211782432,211808384,211753264,211918528,211814080,211860896,211797600
[2026.02.20 18:02:29],66.5,13,3000,3.8,789,88.6,70.8,80,80,788,399,0,400,0,0,0.0,4.24E-03,5.58E-03,6.3,150,0,150,0,211757344,211787328,211806352,211754160,211919248,211839408,211859296,211797424
[2026.02.20 18:02:30],66.5,13,3000,3.8,790,88.6,70.8,80,80,788,399,0,400,0,0,0.0,4.26E-03,5.62E-03,6.0,150,0,150,0,211790496,211775616,211821488,211756176,211920048,211814080,211859712,211796752
[2026.02.20 18:02:31],66.5,13,3000,3.8,789,88.6,70.8,80,80,788,399,0,400,0,0,0.0,4.24E-03,5.58E-03,5.5,150,0,150,0,211769216,211782352,211815248,211754336,211920176,211838992,211860048,211798304
[2026.02.20 18:02:32],66.5,13,3000,3.8,789,88.6,70.8,80,80,787,399,0,400,0,0,0.0,4.24E-03,5.46E-03,6.5,150,0,150,0,211780832,211773952,211813872,211753168,211921296,211811664,211860608,211799056
[2026.02.20 18:02:33],66.5,13,3000,3.8,790,88.6,70.8,80,80,787,400,0,400,0,0,0.0,4.24E-03,5.54E-03,5.4,150,0,150,0,211771632,211782544,211822464,211755808,211921088,211836112,211859920,211797712
[2026.02.20 18:02:34],66.5,13,3000,3.8,790,88.6,70.8,80,80,787,400,0,400,0,0,0.0,4.26E-03,5.54E-03,5.8,150,0,150,0,211787808,211776720,211821664,211760528,211920144,211817600,211859312,211796704
