Timer,ULVAC.Stage1.Temp1,ULVAC.Stage2.Temp1,EN4.Power,EN4.Current,EN4.Volt,PLA5.Match.Load.Posi,PLA5.Match.Tune.Posi,PLA5.Match.Load.Pre,PLA5.Match.Tune.Pre,PLA5.Match.DCBias,SBRF5.Forward,SBRF5.Reflect,SBRF5.SetPower,PWESC.Volt1,PWESC.Volt2,OES.Data6,Line.Gauge.i,Ion.Gauge.i,Baratron.Gauge.i,Ar.MFC.i,Ar2.MFC.i,Ar.MFC.o,Ar2.MFC.o,PWPDS.Data,PWPDS.Data2,PWPDS.Data3,PWPDS.Data4,PWPDS.Data5,PWPDS.Data6,PWPDS.Data7,PWPDS.Data8
[2026.02.21 02:23:04],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,1.65E-04,5.9,144,0,150,0,211734688,211744976,211739808,211738848,211749712,211745408,211751984,211740016
[2026.02.21 02:23:05],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,5.50E-03,6.0,150,0,150,0,211732160,211743824,211738976,211738656,211750128,211746016,211753376,211743568
[2026.02.21 02:23:06],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.14E-03,5.50E-03,6.0,150,0,150,0,211735312,211746000,211739760,211737920,211750224,211746720,211751168,211743408
[2026.02.21 02:23:07],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,5.54E-03,5.9,150,0,150,0,211734832,211746016,211739008,211739152,211748384,211746736,211755584,211740160
[2026.02.21 02:23:08],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.14E-03,5.50E-03,5.9,150,0,150,0,211736368,211744608,211739408,211737824,211749904,211747360,211751056,211741248
[2026.02.21 02:23:09],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.14E-03,5.54E-03,5.9,150,0,150,0,211737104,211744592,211738528,211742672,211750288,211745440,211751280,211740672
[2026.02.21 02:23:10],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.14E-03,5.50E-03,5.8,150,0,150,0,211734320,211740576,211739360,211740528,211751408,211746192,211752128,211742832
[2026.02.21 02:23:11],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.14E-03,5.54E-03,5.9,150,0,150,0,211735328,211742480,211739696,211741840,211750320,211746560,211752272,211742160
[2026.02.21 02:23:12],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.14E-03,5.38E-03,5.8,150,0,150,0,211736672,211754400,211739920,211738800,211748960,211745568,211753632,211741456
[2026.02.21 02:23:13],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.14E-03,5.42E-03,5.9,150,0,150,0,211732432,211730368,211740224,211738784,211749024,211747184,211753280,211740192
[2026.02.21 02:23:14],64.7,9,0,0.0,555,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.14E-03,5.46E-03,6.0,150,0,150,0,211732448,211731024,211740784,211737408,211748000,211746592,211753136,211742944
[2026.02.21 02:23:15],64.7,9,997,1.8,556,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,5.46E-03,5.9,150,0,150,0,211735808,211730816,211738976,211738064,211750128,211745696,211753488,211741056
[2026.02.21 02:23:16],64.7,9,998,1.8,556,80.0,80.0,80,80,554,0,0,0,0,0,0.0,5.12E-03,5.42E-03,5.9,150,0,150,0,211735904,211727632,211738352,211738592,211750848,211744672,211753584,211738784
[2026.02.21 02:23:17],64.7,9,1000,1.8,556,80.0,80.0,80,80,554,0,0,0,0,0,0.0,5.14E-03,5.38E-03,5.8,150,0,150,0,211736752,211741648,211738160,211738320,211748736,211748624,211751840,211738368
[2026.02.21 02:23:18],64.7,9,1000,1.8,579,80.0,80.0,80,80,554,0,0,0,0,0,0.0,5.14E-03,5.42E-03,5.7,150,0,150,0,211736784,211746752,211738832,211736256,211748800,211747536,211753696,211739440
[2026.02.21 02:23:19],64.7,9,1000,1.8,555,90.5,80.0,80,80,577,0,31,300,0,0,0.0,5.14E-03,5.46E-03,5.9,150,0,150,0,211843232,211844352,211843712,211572864,212336720,212032288,211913680,211792624
[2026.02.21 02:23:20],64.7,9,1000,1.8,555,90.5,70.6,80,80,577,0,31,300,0,0,0.0,5.14E-03,5.42E-03,7.0,150,0,150,0,211846192,211891696,211875520,211267152,212402608,212117632,211984800,211793616
[2026.02.21 02:23:21],64.7,9,1000,1.8,555,90.5,70.6,80,80,554,299,0,300,0,0,0.0,5.14E-03,5.42E-03,5.7,150,0,150,0,211845888,211884800,211842784,211411936,212418864,212162016,212018800,211793472
[2026.02.21 02:23:22],64.7,9,1000,1.8,555,90.5,70.6,80,80,554,299,0,300,0,0,0.0,5.12E-03,5.38E-03,5.8,150,0,150,0,211845632,211904880,211805504,211002928,212417904,212155872,211996992,211791264
[2026.02.21 02:23:23],64.7,9,0,0.0,555,90.5,70.6,80,80,552,299,0,300,0,0,0.0,5.14E-03,5.50E-03,5.9,150,0,150,0,211844336,211884240,211808656,211044880,212418848,212181248,211998832,211792368
[2026.02.21 02:23:24],64.7,9,0,0.0,0,80.1,71.0,80,80,552,299,0,300,0,0,0.0,5.14E-03,5.46E-03,5.7,150,0,150,0,211817472,211805504,211755136,211746816,212020016,211913232,211953072,211793072
[2026.02.21 02:23:25],64.7,9,0,0.0,0,80.1,71.0,80,80,58,299,0,300,0,0,0.0,5.12E-03,5.54E-03,5.8,150,0,150,0,211836352,211831472,211755392,211747408,212022896,211981440,211982496,211792208
[2026.02.21 02:23:26],64.7,9,0,0.0,0,71.5,77.7,80,80,58,299,0,300,0,0,0.0,5.14E-03,5.46E-03,5.8,150,0,150,0,211845328,211840224,211758528,211742064,212072080,211981008,211997536,211791312
[2026.02.21 02:23:27],64.7,9,0,0.0,0,71.5,77.7,80,80,58,299,0,300,0,0,0.0,5.14E-03,5.50E-03,5.9,150,0,150,0,211845312,211836080,211766624,211741904,212071280,211974944,211995360,211793632
[2026.02.21 02:23:28],64.7,9,0,0.0,0,71.5,77.7,80,80,58,299,0,300,0,0,0.0,5.12E-03,5.42E-03,5.8,150,0,150,0,211844960,211836336,211763824,211747728,212047056,211974560,211993760,211793360
[2026.02.21 02:23:29],64.7,9,0,0.0,0,71.5,77.7,80,80,58,299,0,300,0,0,0.0,5.14E-03,5.54E-03,5.9,150,0,150,0,211845840,211837792,211761200,211745168,212072080,211988880,211983472,211793200
[2026.02.21 02:23:30],64.7,9,0,0.0,0,71.5,77.7,80,80,58,299,0,300,0,0,0.0,5.14E-03,5.54E-03,5.9,150,0,150,0,211843280,211837168,211765648,211746336,212040208,211960528,212003824,211791776
[2026.02.21 02:23:31],64.7,9,0,0.0,0,71.5,77.7,80,80,58,299,0,300,0,0,0.0,5.09E-03,5.42E-03,5.9,150,0,150,0,211845328,211818800,211763600,211742304,212069376,211964000,212003360,211793376
[2026.02.21 02:23:32],64.7,9,0,0.0,0,71.5,77.7,80,80,58,299,0,300,0,0,0.0,5.12E-03,5.54E-03,5.8,150,0,150,0,211847376,211843392,211761824,211741984,212071552,211975744,211992384,211792176
[2026.02.21 02:23:33],64.8,10,0,0.0,0,71.5,77.7,80,80,56,299,0,300,0,0,0.0,5.12E-03,5.50E-03,5.8,150,0,150,0,211843920,211824016,211761104,211747664,212046448,211972032,212010896,211792080
[2026.02.21 02:23:34],64.8,10,0,0.0,0,71.5,77.7,80,80,56,299,0,300,0,0,0.0,5.12E-03,5.46E-03,5.8,150,0,150,0,211845408,211820144,211762528,211740624,212068960,211954048,212014192,211792720
[2026.02.21 02:23:35],64.8,10,0,0.0,0,71.5,77.7,80,80,56,299,0,300,0,0,0.0,5.12E-03,5.42E-03,5.9,150,0,150,0,211844016,211814944,211762784,211743568,212046368,211954544,212014576,211793424
[2026.02.21 02:23:36],64.8,10,0,0.0,0,71.5,77.6,80,80,56,299,0,300,0,0,0.0,5.12E-03,5.50E-03,5.9,150,0,150,0,211846016,211835600,211762384,211741152,212070320,211964960,211999120,211795200
[2026.02.21 02:23:37],64.8,10,0,0.0,0,71.5,77.6,80,80,56,299,0,300,0,0,0.0,5.12E-03,5.50E-03,5.9,150,0,150,0,211846352,211839664,211754512,211746544,212068144,212003552,211985280,211796336
[2026.02.21 02:23:38],64.8,10,0,0.0,0,71.5,77.6,80,80,56,299,0,300,0,0,0.0,5.12E-03,5.38E-03,5.8,150,0,150,0,211846656,211844160,211757424,211747424,212047600,211997008,211989904,211795616
[2026.02.21 02:23:39],64.8,10,0,0.0,0,71.5,77.6,80,80,58,299,0,300,0,0,0.0,5.12E-03,5.42E-03,5.8,150,0,150,0,211848352,211828128,211760032,211744144,212069600,211973360,212006560,211795344
[2026.02.21 02:23:40],64.8,10,0,0.0,0,71.5,77.6,80,80,58,299,0,300,0,0,0.0,5.12E-03,5.46E-03,5.8,150,0,150,0,211848688,211837968,211759168,211747392,212040400,211983792,212000224,211794912
[2026.02.21 02:23:41],64.8,10,0,0.0,0,71.5,77.6,80,80,58,299,0,300,0,0,0.0,5.12E-03,5.38E-03,5.8,150,0,150,0,211848528,211840224,211756368,211745776,212072144,211995488,211997808,211794272
[2026.02.21 02:23:42],64.8,10,0,0.0,0,71.5,77.6,80,80,58,299,0,300,0,0,0.0,5.12E-03,5.42E-03,5.8,150,0,150,0,211847936,211835216,211763072,211746688,212043232,211971616,212008816,211793200
[2026.02.21 02:23:43],64.8,10,0,0.0,0,71.5,77.6,80,80,58,299,0,300,0,0,0.0,5.12E-03,5.42E-03,5.7,150,0,150,0,211846112,211842992,211761824,211747456,212070800,212004320,211983888,211794304
[2026.02.21 02:23:44],64.8,10,0,0.0,0,71.5,77.6,80,80,58,299,0,300,0,0,0.0,5.14E-03,5.46E-03,5.9,150,0,150,0,211845024,211837152,211760400,211742544,212069472,211985040,211982016,211793472
[2026.02.21 02:23:45],64.8,10,0,0.0,0,71.5,77.6,80,80,58,300,0,300,0,0,0.0,5.14E-03,5.46E-03,5.7,150,0,150,0,211841600,211824656,211790576,211749664,212031296,211966416,211993632,211793056
[2026.02.21 02:23:46],64.8,10,0,0.0,0,71.5,77.6,80,80,58,300,0,300,0,0,0.0,5.14E-03,5.42E-03,5.7,150,0,150,0,211844192,211835552,211770272,211744224,212068416,211966640,211995072,211793968
[2026.02.21 02:23:47],64.8,10,0,0.0,0,71.5,77.6,80,80,58,300,0,300,0,0,0.0,5.14E-03,5.46E-03,5.8,150,0,150,0,211844064,211843184,211761680,211748032,212044752,212010464,211981888,211794384
[2026.02.21 02:23:48],64.8,10,0,0.0,0,71.5,77.6,80,80,58,299,0,300,0,0,0.0,5.12E-03,5.42E-03,5.8,150,0,150,0,211844992,211817360,211766816,211746384,212055856,211951360,212009392,211793728
[2026.02.21 02:23:49],64.8,10,0,0.0,0,71.5,77.6,80,80,58,299,0,300,0,0,0.0,5.14E-03,5.42E-03,5.8,150,0,150,0,211844704,211845856,211766208,211752272,212032208,211990784,211994592,211794240
[2026.02.21 02:23:50],64.8,10,0,0.0,0,71.5,77.6,80,80,58,299,0,300,0,0,0.0,5.14E-03,5.38E-03,5.9,150,0,150,0,211845808,211817376,211769872,211747296,212069248,211954800,212004176,211795008
[2026.02.21 02:23:51],64.8,10,0,0.0,0,71.5,77.6,80,80,56,299,0,300,0,0,0.0,5.12E-03,5.42E-03,5.9,150,0,150,0,211844912,211851280,211760272,211751200,212052096,212017856,211982368,211794432
[2026.02.21 02:23:52],64.8,10,0,0.0,0,71.5,77.6,80,80,56,299,0,300,0,0,0.0,5.14E-03,5.46E-03,5.9,150,0,150,0,211845056,211839920,211758960,211754432,212068896,212009968,211981664,211793248
[2026.02.21 02:23:53],64.8,10,0,0.0,0,71.5,77.6,80,80,56,299,0,300,0,0,0.0,5.14E-03,5.46E-03,5.9,150,0,150,0,211845344,211845456,211760304,211754128,212035136,212003904,211986064,211793232
[2026.02.21 02:23:54],64.8,10,0,0.0,0,71.5,77.6,80,80,56,299,0,300,0,0,0.0,5.14E-03,5.46E-03,5.9,150,0,150,0,211846688,211844928,211763680,211753440,212061792,212017216,211983408,211792688
[2026.02.21 02:23:55],64.6,10,0,0.0,0,71.5,77.6,80,80,58,299,0,300,0,0,0.0,5.14E-03,5.42E-03,5.8,150,0,150,0,211844752,211815456,211767792,211744752,212057456,211949328,212009152,211793584
[2026.02.21 02:23:56],64.6,10,0,0.0,0,71.5,77.6,80,80,58,299,0,300,0,0,0.0,5.14E-03,5.50E-03,5.9,150,0,150,0,211846032,211848384,211767968,211747744,212046224,212012976,211989920,211795360
[2026.02.21 02:23:57],64.6,10,0,0.0,0,71.5,77.6,80,80,56,299,0,300,0,0,0.0,5.14E-03,5.46E-03,5.7,150,0,150,0,211846128,211846304,211760512,211748480,212046880,212007888,211984080,211794560
[2026.02.21 02:23:58],64.6,10,0,0.0,0,71.5,77.6,80,80,56,299,0,300,0,0,0.0,5.14E-03,5.46E-03,5.8,150,0,150,0,211845568,211830064,211768176,211746608,212066976,211964816,212003248,211793088
[2026.02.21 02:23:59],64.6,10,0,0.0,0,71.5,77.6,80,80,58,299,0,300,0,0,0.0,5.14E-03,5.42E-03,5.8,150,0,150,0,211845024,211844432,211761504,211746400,212070336,212011344,211981920,211793744
[2026.02.21 02:24:00],64.6,10,0,0.0,0,71.5,77.6,80,80,58,299,0,300,0,0,0.0,5.14E-03,5.42E-03,5.8,150,0,150,0,211844688,211822608,211769872,211748416,212032640,211982624,212005072,211792656
[2026.02.21 02:24:01],64.6,10,0,0.0,0,71.5,77.6,80,80,56,299,0,300,0,0,0.0,5.12E-03,5.38E-03,5.9,150,0,150,0,211844976,211848400,211764400,211749952,212069504,212022816,211991776,211794832
[2026.02.21 02:24:02],64.6,10,0,0.0,0,71.5,77.6,80,80,56,299,0,300,0,0,0.0,5.14E-03,5.38E-03,5.8,150,0,150,0,211844400,211840192,211762320,211747776,212044448,212010816,211984112,211794208
[2026.02.21 02:24:03],64.6,10,0,0.0,0,71.5,77.6,80,80,56,299,0,300,0,0,0.0,5.14E-03,5.46E-03,5.6,150,0,150,0,211843664,211828848,211772224,211747552,212039520,211954576,212007520,211793040
[2026.02.21 02:24:04],64.6,10,0,0.0,0,71.5,77.6,80,80,56,300,0,300,0,0,0.0,5.14E-03,5.42E-03,5.8,150,0,150,0,211844896,211840752,211764896,211746928,212068880,212010320,211978912,211792448
[2026.02.21 02:24:05],64.6,10,0,0.0,0,71.5,77.6,80,80,56,300,0,300,0,0,0.0,5.14E-03,5.30E-03,5.7,150,0,150,0,211845152,211835984,211763360,211748400,212068128,212009424,211987632,211792896
[2026.02.21 02:24:06],64.6,10,0,0.0,0,71.5,77.6,80,80,56,300,0,300,0,0,0.0,5.14E-03,5.42E-03,5.7,150,0,150,0,211839824,211848304,211937440,211760256,212037936,211915696,211929520,211793136
[2026.02.21 02:24:07],64.6,10,0,0.0,0,71.5,77.6,80,80,58,299,0,300,0,0,0.0,5.14E-03,5.30E-03,5.8,150,0,150,0,211842848,211854096,211928592,211757296,212056144,211925872,211919856,211793520
[2026.02.21 02:24:08],64.6,10,0,0.0,0,71.5,77.6,80,80,58,299,0,300,0,0,0.0,5.14E-03,5.30E-03,5.8,150,0,150,0,211847424,211815984,211771856,211748016,212049264,211952640,212006656,211794256
[2026.02.21 02:24:09],64.6,10,0,0.0,0,71.5,77.6,80,80,56,300,0,300,0,0,0.0,5.14E-03,5.42E-03,5.9,150,0,150,0,211846848,211843056,211768608,211754352,212059760,212006528,211983040,211794080
[2026.02.21 02:24:10],64.6,10,0,0.0,0,71.5,77.6,80,80,56,300,0,300,0,0,0.0,5.14E-03,5.38E-03,5.9,150,0,150,0,211844304,211850096,211761488,211748240,212066384,212014432,211980160,211794064
[2026.02.21 02:24:11],64.6,10,0,0.0,0,71.5,77.6,80,80,56,300,0,300,0,0,0.0,5.12E-03,5.38E-03,5.8,150,0,150,0,211842672,211822656,211772608,211749344,212039440,211967392,212003808,211794480
[2026.02.21 02:24:12],64.6,10,0,0.0,0,71.5,77.6,80,80,56,299,0,300,0,0,0.0,5.14E-03,5.34E-03,5.9,150,0,150,0,211843520,211840848,211762944,211751280,212053648,212016576,211983872,211796288
[2026.02.21 02:24:13],64.6,10,0,0.0,0,71.5,77.6,80,80,56,299,0,300,0,0,0.0,5.12E-03,5.38E-03,5.9,150,0,150,0,211843936,211813120,211770304,211745808,212067152,211948048,212006432,211796032
[2026.02.21 02:24:14],64.6,10,0,0.0,0,71.5,77.6,80,80,56,299,0,300,0,0,0.0,5.12E-03,5.38E-03,6.0,150,0,150,0,211842192,211851056,211877888,211753536,212066032,211947872,211951744,211795872
[2026.02.21 02:24:15],64.6,10,0,0.0,0,71.5,77.6,80,80,58,299,0,300,0,0,0.0,5.12E-03,5.34E-03,5.9,150,0,150,0,211846448,211839504,211771984,211748992,212071920,211984288,211987616,211794320
[2026.02.21 02:24:16],64.6,10,0,0.0,0,71.5,77.6,80,80,58,299,0,300,0,0,0.0,5.09E-03,5.30E-03,5.9,150,0,150,0,211845744,211838544,211763872,211748560,212060368,212016880,211982176,211793840
[2026.02.21 02:24:17],64.7,10,0,0.0,0,71.5,77.6,80,80,58,299,0,300,0,0,0.0,5.09E-03,5.34E-03,5.8,150,0,150,0,211844624,211839040,211768640,211747088,212072320,211996400,211978752,211794416
[2026.02.21 02:24:18],64.7,10,0,0.0,0,71.5,77.6,80,80,58,299,0,300,0,0,0.0,5.12E-03,5.42E-03,5.9,150,0,150,0,211842384,211821232,211771440,211743456,212061328,211948080,212008816,211794320
[2026.02.21 02:24:19],64.7,10,0,0.0,0,71.5,77.6,80,80,58,299,0,300,0,0,0.0,5.12E-03,5.34E-03,6.0,150,0,150,0,211845104,211845808,211764528,211747952,212071184,212004032,211978736,211795488
[2026.02.21 02:24:20],64.7,10,0,0.0,0,71.5,77.6,80,80,58,299,0,300,0,0,0.0,5.12E-03,5.30E-03,5.8,150,0,150,0,211846736,211812176,211769696,211746864,212061328,211948544,212010288,211796032
[2026.02.21 02:24:21],64.7,10,0,0.0,0,71.5,77.6,80,80,58,299,0,300,0,0,0.0,5.12E-03,5.34E-03,5.7,150,0,150,0,211845296,211840848,211768464,211744624,212073264,211974256,211983584,211792832
[2026.02.21 02:24:22],64.7,10,0,0.0,0,71.5,77.6,80,80,58,299,0,300,0,0,0.0,5.12E-03,5.38E-03,6.0,150,0,150,0,211845552,211814400,211768576,211747088,212072064,211944784,212010080,211793520
[2026.02.21 02:24:23],64.7,10,0,0.0,0,71.5,77.6,80,80,58,299,0,300,0,0,0.0,5.12E-03,5.22E-03,5.7,150,0,0,0,211845568,211826640,211764976,211750544,212072880,211984832,211977744,211792960
[2026.02.21 02:24:24],64.7,10,0,0.0,0,72.3,77.6,80,80,58,299,0,300,0,0,0.0,5.09E-03,7.49E-05,0.0,8,0,0,0,211845408,211830912,211774464,211745776,212071280,211993392,211991568,211794096
[2026.02.21 02:24:25],64.7,10,0,0.0,0,72.3,80.0,80,80,58,299,0,0,0,0,0.0,5.09E-03,7.61E-06,0.0,5,0,0,0,211741488,211735168,211740848,211738608,211750672,211760144,211753600,211744672
[2026.02.21 02:24:26],64.7,10,0,0.0,0,80.0,80.0,80,80,0,299,0,0,0,0,0.0,5.09E-03,5.39E-06,0.0,2,0,0,0,211740832,211742368,211740512,211737984,211747168,211747184,211752064,211744224
[2026.02.21 02:24:27],64.7,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,3.21E-06,0.0,1,0,0,0,211740368,211734368,211740864,211737696,211747952,211750320,211750800,211744048
[2026.02.21 02:24:28],64.7,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,2.73E-06,0.0,0,0,0,0,211740400,211735680,211740144,211735488,211747536,211749584,211752768,211744784
[2026.02.21 02:24:29],64.7,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,2.40E-06,0.0,0,0,0,0,211742752,211735360,211740256,211735728,211747344,211749584,211753920,211744272
[2026.02.21 02:24:30],64.7,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,2.24E-06,0.0,0,0,0,0,211737392,211740896,211742752,211737216,211748272,211750992,211752736,211747632
[2026.02.21 02:24:31],64.7,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,2.08E-06,0.0,0,0,0,0,211739936,211743072,211741408,211739568,211745648,211750656,211751968,211744272
[2026.02.21 02:24:32],64.7,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.93E-06,0.0,0,0,0,0,211739408,211747376,211741136,211738688,211747552,211750192,211751856,211745744
[2026.02.21 02:24:33],64.7,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,1.85E-06,0.0,0,0,0,0,211738800,211747008,211739120,211738864,211748736,211749888,211753120,211745120
[2026.02.21 02:24:34],64.7,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.75E-06,0.0,0,0,0,0,211740896,211746784,211740256,211737280,211748144,211750784,211749872,211748416
[2026.02.21 02:24:35],64.7,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.69E-06,0.0,0,0,0,0,211739904,211743520,211740208,211738384,211747744,211750528,211754016,211744192
[2026.02.21 02:24:36],64.7,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.64E-06,0.0,0,0,0,0,211738944,211744400,211739312,211737056,211747968,211748768,211752864,211745728
[2026.02.21 02:24:37],64.7,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.56E-06,0.0,0,0,0,0,211738704,211749984,211745376,211736560,211749984,211748704,211752208,211744592
[2026.02.21 02:24:38],64.7,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.53E-06,0.0,0,0,0,0,211740096,211746112,211745360,211736960,211750144,211750944,211751984,211745904
[2026.02.21 02:24:39],64.3,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.46E-06,0.0,0,0,0,0,211741632,211753344,211746960,211737712,211750592,211746992,211747728,211746544
[2026.02.21 02:24:40],64.3,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.42E-06,0.0,0,0,0,0,211739936,211750816,211746496,211737680,211749216,211748560,211750672,211748832
[2026.02.21 02:24:41],64.3,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.38E-06,0.0,0,0,0,0,211739984,211750368,211742880,211738064,211750496,211748592,211751520,211745440
[2026.02.21 02:24:42],64.3,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.36E-06,0.0,0,0,0,0,211742304,211753440,211740816,211737648,211749152,211749040,211751664,211746464
[2026.02.21 02:24:44],64.3,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.32E-06,0.0,0,0,0,0,211742768,211747136,211740336,211737120,211747472,211748176,211752080,211743808
[2026.02.21 02:24:45],64.3,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.30E-06,0.0,0,0,0,0,211739584,211749136,211740528,211736688,211751072,211749792,211751248,211743824
[2026.02.21 02:24:46],64.3,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.27E-06,0.0,0,0,0,0,211743312,211753040,211740848,211735760,211746256,211748672,211751344,211743008
