Timer,ULVAC.Stage1.Temp1,ULVAC.Stage2.Temp1,EN4.Power,EN4.Current,EN4.Volt,PLA5.Match.Load.Posi,PLA5.Match.Tune.Posi,PLA5.Match.Load.Pre,PLA5.Match.Tune.Pre,PLA5.Match.DCBias,SBRF5.Forward,SBRF5.Reflect,SBRF5.SetPower,PWESC.Volt1,PWESC.Volt2,OES.Data6,Line.Gauge.i,Ion.Gauge.i,Baratron.Gauge.i,Ar.MFC.i,Ar2.MFC.i,Ar.MFC.o,Ar2.MFC.o,PWPDS.Data,PWPDS.Data2,PWPDS.Data3,PWPDS.Data4,PWPDS.Data5,PWPDS.Data6,PWPDS.Data7,PWPDS.Data8
[2026.02.20 23:42:37],64.8,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.49E-03,5.90E-06,0.0,0,0,0,0,211754608,211763136,211752864,211756544,211762176,211764176,211771504,211757376
[2026.02.20 23:42:38],64.8,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.49E-03,5.60E-06,0.0,0,0,0,0,211753664,211764000,211752096,211754912,211761952,211764192,211770640,211757536
[2026.02.20 23:42:39],64.8,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.49E-03,5.47E-06,0.0,0,0,0,0,211755104,211768160,211749968,211758128,211761152,211762464,211767152,211756784
[2026.02.20 23:42:40],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,5.35E-06,0.0,0,0,0,0,211753696,211769616,211752208,211759120,211763280,211761888,211767568,211757440
[2026.02.20 23:42:41],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.42E-03,5.00E-06,0.0,0,0,0,0,211752848,211765264,211750032,211759040,211761632,211764160,211770768,211757488
[2026.02.20 23:42:42],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,4.78E-06,0.0,0,0,0,0,211754960,211769168,211751424,211758240,211761120,211765024,211770208,211758176
[2026.02.20 23:42:43],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,4.54E-06,0.0,0,0,0,0,211753968,211773744,211750512,211756176,211764096,211764144,211770880,211758816
[2026.02.20 23:42:44],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,4.34E-06,0.0,0,0,0,0,211755920,211766912,211750672,211754624,211762128,211765600,211771696,211757904
[2026.02.20 23:42:45],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,4.21E-06,0.0,0,0,0,0,211753696,211762160,211750848,211756112,211763008,211763712,211770832,211757536
[2026.02.20 23:42:46],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,4.02E-06,0.0,0,0,0,0,211755696,211762768,211749728,211756240,211762960,211764672,211769760,211761360
[2026.02.20 23:42:47],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,3.96E-06,0.0,0,0,0,0,211753456,211765632,211750208,211756848,211761600,211763872,211769312,211758912
[2026.02.20 23:42:48],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,3.79E-06,0.0,0,0,0,0,211753616,211761392,211752656,211755584,211760720,211763792,211769248,211757776
[2026.02.20 23:42:49],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,3.73E-06,0.0,0,0,0,0,211753312,211765712,211752000,211756016,211761376,211763728,211770288,211755472
[2026.02.20 23:42:50],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,3.57E-06,0.0,0,0,0,0,211753632,211766000,211752704,211759760,211764352,211763008,211770432,211759472
[2026.02.20 23:42:51],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.39E-03,3.57E-06,0.0,0,0,0,0,211754544,211763056,211753696,211756640,211763648,211763856,211771248,211762144
[2026.02.20 23:42:52],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,3.44E-06,0.0,0,0,0,0,211753008,211763600,211754000,211755184,211761824,211763392,211770656,211759584
[2026.02.20 23:42:53],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.42E-03,3.36E-06,0.0,0,0,0,0,211753952,211765360,211752704,211756176,211762208,211762832,211769616,211757504
[2026.02.20 23:42:54],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,3.21E-06,0.0,0,0,0,0,211755888,211761552,211753568,211756448,211762752,211763504,211767952,211759248
[2026.02.20 23:42:55],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,3.21E-06,0.0,0,0,0,0,211755584,211764752,211753984,211757904,211761904,211763888,211770544,211755088
[2026.02.20 23:42:56],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,3.07E-06,0.0,0,0,0,0,211754224,211763392,211752176,211756912,211761184,211763584,211771072,211757552
[2026.02.20 23:42:57],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,3.05E-06,0.0,0,0,0,0,211753472,211766720,211752624,211756528,211761392,211762288,211769104,211756160
[2026.02.20 23:42:58],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,2.96E-06,0.0,0,0,0,0,211754816,211765216,211752880,211756384,211761984,211764336,211771072,211758976
[2026.02.20 23:42:59],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.42E-03,2.92E-06,0.0,0,0,0,0,211754688,211765296,211754592,211755296,211761712,211763408,211769776,211759968
[2026.02.20 23:43:00],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,2.85E-06,0.0,0,0,0,0,211752512,211764688,211752720,211755760,211762192,211764352,211770064,211758560
[2026.02.20 23:43:01],64.8,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,2.75E-06,0.0,0,0,0,0,211756704,211774720,211753312,211755792,211759296,211762752,211769680,211758560
[2026.02.20 23:43:02],64.8,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,2.68E-06,0.0,0,0,0,0,211758976,211764848,211753520,211756224,211761808,211762512,211767520,211758464
[2026.02.20 23:43:03],64.8,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,2.68E-06,0.0,0,0,0,0,211757008,211765376,211753056,211757376,211764640,211762736,211769344,211757152
[2026.02.20 23:43:04],64.8,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.42E-03,2.61E-06,0.0,0,0,0,0,211755936,211766144,211752192,211756800,211764096,211761904,211768816,211758416
[2026.02.20 23:43:05],64.8,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,2.59E-06,0.0,0,0,0,0,211756208,211766096,211752560,211756464,211762752,211762432,211772240,211761296
[2026.02.20 23:43:06],64.8,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,2.53E-06,0.0,0,0,0,0,211757552,211766832,211754704,211757088,211763152,211762592,211769632,211758800
[2026.02.20 23:43:07],64.8,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,2.47E-06,0.0,0,0,0,0,211756512,211766464,211753600,211757120,211763552,211763408,211771760,211756272
[2026.02.20 23:43:08],64.8,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,2.47E-06,0.0,0,0,0,0,211756736,211766576,211753488,211757104,211764368,211762336,211770720,211758112
[2026.02.20 23:43:09],64.8,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,2.45E-06,0.0,0,0,0,0,211761296,211766480,211755440,211761120,211762032,211765552,211771424,211757584
[2026.02.20 23:43:10],64.8,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,2.35E-06,0.0,0,0,0,0,211761968,211764976,211755056,211762528,211762864,211764064,211772208,211759184
[2026.02.20 23:43:11],64.8,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,2.33E-06,0.0,0,0,0,0,211762096,211765040,211754416,211761712,211763424,211764160,211772416,211760192
[2026.02.20 23:43:12],64.8,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.42E-03,2.28E-06,0.0,0,0,0,0,211763456,211773456,211756304,211761664,211764224,211764752,211768880,211761664
[2026.02.20 23:43:13],64.8,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.44E-03,2.31E-06,0.0,0,0,0,0,211762096,211775184,211756032,211763040,211762272,211765200,211769008,211762960
